fy,lea,district,race_ethnicity,race_level,job_class,educators_headcount,educators_pct,hires_headcount,hires_pct,retained_headcount,retained_pct,reconciles,doc_id
2023,06160000,Ayer Shirley School District,Amer. Ind. or Alaska Nat.,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Amer. Ind. or Alaska Nat.,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Amer. Ind. or Alaska Nat.,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Amer. Ind. or Alaska Nat.,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Amer. Ind. or Alaska Nat.,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Asian,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Asian,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Asian,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Asian,detail,Paraprofessional,3,0.045,1,0.071,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Asian,detail,Teacher,1,0.007,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Hispanic/Latino,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Hispanic/Latino,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Hispanic/Latino,detail,Other - Non-Licensed,1,0.036,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Hispanic/Latino,detail,Paraprofessional,3,0.045,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Hispanic/Latino,detail,Teacher,3,0.02,2,0.125,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,"Multi-race, Non-Hisp./Lat.",detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,"Multi-race, Non-Hisp./Lat.",detail,Other - Licensed,1,0.048,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,"Multi-race, Non-Hisp./Lat.",detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,"Multi-race, Non-Hisp./Lat.",detail,Paraprofessional,1,0.015,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,"Multi-race, Non-Hisp./Lat.",detail,Teacher,1,0.007,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Nat. Haw. or Pacif. Isl.,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Nat. Haw. or Pacif. Isl.,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Nat. Haw. or Pacif. Isl.,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Nat. Haw. or Pacif. Isl.,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Nat. Haw. or Pacif. Isl.,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,White,detail,Administrator,16,1,,,16,0.941,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,White,detail,Other - Licensed,20,0.952,,,12,0.667,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,White,detail,Other - Non-Licensed,27,0.964,,,23,0.821,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,White,detail,Paraprofessional,56,0.836,12,0.857,37,0.673,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,White,detail,Teacher,142,0.966,14,0.875,122,0.841,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Afr. Amer./Black,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Afr. Amer./Black,detail,Other - Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Afr. Amer./Black,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Afr. Amer./Black,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Afr. Amer./Black,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,All Educators,all,Administrator,30,1,,,26,0.897,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,All Educators,all,Other - Licensed,33,1,6,1,28,0.848,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,All Educators,all,Other - Non-Licensed,34,1,,,31,0.939,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,All Educators,all,Paraprofessional,65,1,14,1,43,0.741,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,All Educators,all,Teacher,188,1,21,1,166,0.851,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Amer. Ind. or Alaska Nat.,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Amer. Ind. or Alaska Nat.,detail,Other - Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Amer. Ind. or Alaska Nat.,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Amer. Ind. or Alaska Nat.,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Amer. Ind. or Alaska Nat.,detail,Teacher,1,0.005,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Asian,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Asian,detail,Other - Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Asian,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Asian,detail,Paraprofessional,3,0.046,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Asian,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Hispanic/Latino,detail,Administrator,1,0.033,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Hispanic/Latino,detail,Other - Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Hispanic/Latino,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Hispanic/Latino,detail,Paraprofessional,1,0.015,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Hispanic/Latino,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,"Multi-race, Non-Hisp./Lat.",detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,"Multi-race, Non-Hisp./Lat.",detail,Other - Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,"Multi-race, Non-Hisp./Lat.",detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,"Multi-race, Non-Hisp./Lat.",detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,"Multi-race, Non-Hisp./Lat.",detail,Teacher,1,0.005,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Nat. Haw. or Pacif. Isl.,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Nat. Haw. or Pacif. Isl.,detail,Other - Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Nat. Haw. or Pacif. Isl.,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Nat. Haw. or Pacif. Isl.,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,Nat. Haw. or Pacif. Isl.,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,White,detail,Administrator,29,0.967,,,25,0.893,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,White,detail,Other - Licensed,33,1,6,1,28,0.875,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,White,detail,Other - Non-Licensed,34,1,,,31,0.939,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,White,detail,Paraprofessional,61,0.938,14,1,42,0.737,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06730000,Groton-Dunstable,White,detail,Teacher,186,0.989,21,1,164,0.854,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Afr. Amer./Black,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Afr. Amer./Black,detail,Other - Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Afr. Amer./Black,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Afr. Amer./Black,detail,Paraprofessional,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Afr. Amer./Black,detail,Teacher,1,0.004,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,All Educators,all,Administrator,23,1,,,18,0.818,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,All Educators,all,Other - Licensed,31,1,6,1,24,0.727,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,All Educators,all,Other - Non-Licensed,44,1,,,36,0.837,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,All Educators,all,Paraprofessional,90,1,,,75,0.852,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,All Educators,all,Teacher,252,1,20,1,218,0.876,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Amer. Ind. or Alaska Nat.,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Amer. Ind. or Alaska Nat.,detail,Other - Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Amer. Ind. or Alaska Nat.,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Amer. Ind. or Alaska Nat.,detail,Paraprofessional,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Amer. Ind. or Alaska Nat.,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Asian,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Asian,detail,Other - Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Asian,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Asian,detail,Paraprofessional,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Asian,detail,Teacher,1,0.004,1,0.05,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Hispanic/Latino,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Hispanic/Latino,detail,Other - Licensed,1,0.032,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Hispanic/Latino,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Hispanic/Latino,detail,Paraprofessional,2,0.022,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Hispanic/Latino,detail,Teacher,1,0.004,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,"Multi-race, Non-Hisp./Lat.",detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,"Multi-race, Non-Hisp./Lat.",detail,Other - Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,"Multi-race, Non-Hisp./Lat.",detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,"Multi-race, Non-Hisp./Lat.",detail,Paraprofessional,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,"Multi-race, Non-Hisp./Lat.",detail,Teacher,1,0.004,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Nat. Haw. or Pacif. Isl.,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Nat. Haw. or Pacif. Isl.,detail,Other - Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Nat. Haw. or Pacif. Isl.,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Nat. Haw. or Pacif. Isl.,detail,Paraprofessional,1,0.011,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,Nat. Haw. or Pacif. Isl.,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,White,detail,Administrator,23,1,,,18,0.857,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,White,detail,Other - Licensed,30,0.968,6,1,23,0.719,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,White,detail,Other - Non-Licensed,44,1,,,36,0.837,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,White,detail,Paraprofessional,87,0.967,,,73,0.849,yes,sources/state-dese/dese-educators-retention.xlsx
2023,07350000,North Middlesex,White,detail,Teacher,248,0.984,19,0.95,215,0.874,yes,sources/state-dese/dese-educators-retention.xlsx
