fy,lea,district,org_code,org_name,org_level,gen_ed_fte,gen_ed_pct,sped_fte,sped_pct,career_tech_fte,career_tech_pct,el_fte,el_pct,total_fte,comments,reconciles,doc_id
2012,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,24.3,0.782,5.8,0.186,0,0.0,1,0.032,31.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,33.5,0.82,7.3,0.18,0,0.0,0,0.0,40.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,32.1,0.887,3.4,0.093,0,0.0,0.8,0.021,36.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,24.4,0.859,3,0.105,0,0.0,1,0.035,28.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,155.4,0.906,15,0.088,0,0.0,1,0.006,171.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06730000,Groton-Dunstable,06730001,Boutwell School,school,3,0.75,1,0.25,0,0.0,0,0.0,4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,18.9,0.917,1.7,0.083,0,0.0,0,0.0,20.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06730000,Groton-Dunstable,06730010,Florence Roche School,school,31.2,0.882,4.2,0.118,0,0.0,0,0.0,35.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,52.1,0.902,5.7,0.098,0,0.0,0,0.0,57.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,50.2,0.935,2.5,0.046,0,0.0,1,0.019,53.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,07350000,North Middlesex,07350000,North Middlesex,district,199.2,0.814,44.4,0.181,0,0.0,1,0.004,244.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,0.6,0.12,4.4,0.88,0,0.0,0,0.0,5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,07350000,North Middlesex,07350005,Spaulding Memorial,school,26.5,0.817,5.1,0.156,0,0.0,0.9,0.028,32.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,07350000,North Middlesex,07350010,Ashby Elementary,school,12.7,0.861,2.1,0.139,0,0.0,0,0.0,14.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,07350000,North Middlesex,07350030,Hawthorne Brook,school,35,0.852,6,0.146,0,0.0,0.1,0.002,41.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,07350000,North Middlesex,07350035,Varnum Brook,school,35.1,0.812,8.1,0.188,0,0.0,0,0.0,43.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,07350000,North Middlesex,07350310,Nissitissit Middle School,school,32.5,0.744,11.2,0.256,0,0.0,0,0.0,43.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,07350000,North Middlesex,07350505,North Middlesex Regional,school,56.5,0.882,7.6,0.118,0,0.0,0,0.0,64.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,07350000,North Middlesex,07350515,Peter Fitzpatrick School,school,0.3,1.0,0,0.0,0,0.0,0,0.0,0.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,00000000,State,00000000,State,state,57498.2,0.814,9914.8,0.14,1964.5,0.028,1258.3,0.018,70635.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,01250000,Harvard,01250000,Harvard,district,71,0.927,5.6,0.073,0,0.0,0,0.0,76.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,01250000,Harvard,01250005,Hildreth Elementary School,school,22.5,0.849,4,0.151,0,0.0,0,0.0,26.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,01250000,Harvard,01250505,The Bromfield High School,school,48.4,0.969,1.6,0.031,0,0.0,0,0.0,50,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,01620000,Lunenburg,01620000,Lunenburg,district,93.3,0.905,9.2,0.089,0.6,0.006,0,0.0,103,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,01620000,Lunenburg,01620010,Lunenburg Primary School,school,24.5,0.924,2,0.076,0,0.0,0,0.0,26.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,01620000,Lunenburg,01620020,Turkey Hill Middle,school,27.4,0.916,2.5,0.084,0,0.0,0,0.0,29.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,01620000,Lunenburg,01620505,Lunenburg High,school,41.4,0.888,4.7,0.1,0.6,0.013,0,0.0,46.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,124.7,0.835,23.6,0.158,0,0.0,1,0.007,149.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,17.9,0.836,3.3,0.152,0,0.0,0.3,0.012,21.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,12.2,0.907,0.8,0.056,0,0.0,0.5,0.037,13.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,25.4,0.784,7,0.216,0,0.0,0,0.0,32.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,29.5,0.794,7.4,0.199,0,0.0,0.3,0.007,37.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,39.7,0.884,5.2,0.116,0,0.0,0,0.0,45,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,97.1,0.823,18.9,0.16,0,0.0,2,0.017,118,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,18.5,0.76,5.8,0.24,0,0.0,0,0.0,24.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,25.6,0.802,6.3,0.198,0,0.0,0,0.0,32,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,28.6,0.836,4.6,0.135,0,0.0,1,0.029,34.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,24.4,0.887,2.1,0.076,0,0.0,1,0.036,27.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,157.5,0.879,20.6,0.115,0,0.0,1,0.006,179.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06730000,Groton-Dunstable,06730001,Boutwell School,school,3,0.75,1,0.25,0,0.0,0,0.0,4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,18,0.782,4,0.174,0,0.0,1,0.044,23,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06730000,Groton-Dunstable,06730010,Florence Roche School,school,28.2,0.824,6,0.176,0,0.0,0,0.0,34.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,53.4,0.891,6.5,0.109,0,0.0,0,0.0,59.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,54.9,0.947,3.1,0.053,0,0.0,0,0.0,58,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,07350000,North Middlesex,07350000,North Middlesex,district,203.8,0.815,44.3,0.177,0,0.0,1.9,0.008,249.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,1,0.233,3.3,0.767,0,0.0,0,0.0,4.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,07350000,North Middlesex,07350005,Spaulding Memorial,school,30.6,0.833,5.3,0.143,0,0.0,0.9,0.025,36.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,07350000,North Middlesex,07350010,Ashby Elementary,school,15.1,0.834,3,0.166,0,0.0,0,0.0,18.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,07350000,North Middlesex,07350030,Hawthorne Brook,school,31.9,0.842,6,0.158,0,0.0,0,0.0,37.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,07350000,North Middlesex,07350035,Varnum Brook,school,38.2,0.805,9.3,0.195,0,0.0,0,0.0,47.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,07350000,North Middlesex,07350310,Nissitissit Middle School,school,32.2,0.771,9.6,0.229,0,0.0,0,0.0,41.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,07350000,North Middlesex,07350505,North Middlesex Regional,school,54.7,0.86,7.9,0.124,0,0.0,1,0.016,63.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2013,07350000,North Middlesex,07350515,Peter Fitzpatrick School,school,0,0.0,0,0.0,0,0.0,0,0.0,0,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,00000000,State,00000000,State,state,58131.8,0.825,8784,0.125,1982.7,0.028,1590.7,0.023,70489.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,01250000,Harvard,01250000,Harvard,district,82.1,0.949,4.4,0.051,0,0.0,0,0.0,86.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,01250000,Harvard,01250005,Hildreth Elementary School,school,31,0.886,4,0.114,0,0.0,0,0.0,35,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,01250000,Harvard,01250505,The Bromfield High School,school,51.1,0.993,0.4,0.007,0,0.0,0,0.0,51.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,01620000,Lunenburg,01620000,Lunenburg,district,92,0.915,8,0.079,0.6,0.006,0,0.0,100.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,01620000,Lunenburg,01620010,Lunenburg Primary School,school,26.1,0.935,1.8,0.065,0,0.0,0,0.0,27.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,01620000,Lunenburg,01620020,Turkey Hill Middle,school,26.8,0.947,1.5,0.053,0,0.0,0,0.0,28.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,01620000,Lunenburg,01620505,Lunenburg High,school,39.1,0.881,4.7,0.105,0.6,0.014,0,0.0,44.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,129.2,0.856,19.7,0.131,0,0.0,2,0.013,150.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,19.2,0.823,3.8,0.163,0,0.0,0.3,0.014,23.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,9.8,0.926,0.5,0.043,0,0.0,0.3,0.031,10.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,30.2,0.9,3,0.09,0,0.0,0.3,0.01,33.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,30.5,0.794,7.4,0.193,0,0.0,0.5,0.013,38.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,39.5,0.877,5,0.112,0,0.0,0.5,0.011,45,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,101.6,0.79,24.6,0.191,0,0.0,2.5,0.019,128.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,21,0.75,7,0.25,0,0.0,0,0.0,28.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,26.7,0.763,7.8,0.223,0,0.0,0.5,0.014,35,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,27.2,0.797,5.9,0.173,0,0.0,1,0.029,34.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,26.6,0.846,3.8,0.122,0,0.0,1,0.032,31.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,155.6,0.889,18.5,0.106,0,0.0,1,0.006,175,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06730000,Groton-Dunstable,06730001,Boutwell School,school,2.4,0.822,0.5,0.178,0,0.0,0,0.0,2.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,16,0.825,3.1,0.159,0,0.0,0.3,0.017,19.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06730000,Groton-Dunstable,06730010,Florence Roche School,school,27.3,0.837,4.9,0.151,0,0.0,0.4,0.012,32.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,53.1,0.879,7,0.116,0,0.0,0.3,0.005,60.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,56.8,0.951,2.9,0.049,0,0.0,0,0.0,59.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,07350000,North Middlesex,07350000,North Middlesex,district,211.8,0.797,50.9,0.191,0,0.0,3,0.011,265.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,0,0.0,5.7,1.0,0,0.0,0,0.0,5.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,07350000,North Middlesex,07350005,Spaulding Memorial,school,31.5,0.819,6,0.156,0,0.0,1,0.026,38.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,07350000,North Middlesex,07350010,Ashby Elementary,school,14.8,0.788,4,0.212,0,0.0,0,0.0,18.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,07350000,North Middlesex,07350030,Hawthorne Brook,school,33,0.825,6,0.15,0,0.0,1,0.025,40,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,07350000,North Middlesex,07350035,Varnum Brook,school,38.2,0.795,9.8,0.205,0,0.0,0,0.0,48,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,07350000,North Middlesex,07350310,Nissitissit Middle School,school,36.5,0.768,11,0.232,0,0.0,0,0.0,47.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,07350000,North Middlesex,07350505,North Middlesex Regional,school,57.7,0.866,7.9,0.119,0,0.0,1,0.015,66.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2014,07350000,North Middlesex,07350515,Peter Fitzpatrick School,school,0,0.0,0.4,1.0,0,0.0,0,0.0,0.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,00000000,State,00000000,State,state,59893.6,0.833,8640.1,0.12,1985.4,0.028,1367.7,0.019,71886.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,01250000,Harvard,01250000,Harvard,district,83.7,0.947,4.7,0.053,0,0.0,0,0.0,88.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,01250000,Harvard,01250005,Hildreth Elementary School,school,30.5,0.91,3,0.09,0,0.0,0,0.0,33.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,01250000,Harvard,01250505,The Bromfield High School,school,53.3,0.969,1.7,0.031,0,0.0,0,0.0,55,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,01620000,Lunenburg,01620000,Lunenburg,district,92.7,0.912,8.5,0.083,0.5,0.005,0,0.0,101.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,01620000,Lunenburg,01620010,Lunenburg Primary School,school,25.3,0.875,3.6,0.125,0,0.0,0,0.0,28.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,01620000,Lunenburg,01620020,Turkey Hill Middle,school,27.9,0.996,0.1,0.004,0,0.0,0,0.0,28,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,01620000,Lunenburg,01620505,Lunenburg High,school,39.6,0.883,4.8,0.106,0.5,0.011,0,0.0,44.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,133.3,0.856,20.4,0.131,0,0.0,2.1,0.013,155.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,18.9,0.814,4,0.172,0,0.0,0.3,0.014,23.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,9.4,0.883,1,0.094,0,0.0,0.3,0.023,10.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,33.6,0.894,3,0.08,0,0.0,1,0.027,37.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,30.6,0.798,7.5,0.196,0,0.0,0.3,0.007,38.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,40.8,0.887,4.9,0.107,0,0.0,0.3,0.005,46,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,109.2,0.799,24.9,0.182,0,0.0,2.5,0.018,136.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,21.6,0.729,8,0.271,0,0.0,0,0.0,29.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,33,0.786,8,0.19,0,0.0,1,0.024,42,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,25.1,0.808,5,0.16,0,0.0,1,0.032,31.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,29.6,0.869,3.9,0.116,0,0.0,0.5,0.015,34,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,146.2,0.891,17.2,0.105,0,0.0,0.7,0.004,164.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06730000,Groton-Dunstable,06730001,Boutwell School,school,2.5,1.0,0,0.0,0,0.0,0,0.0,2.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,14.5,0.826,2.4,0.136,0,0.0,0.7,0.039,17.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06730000,Groton-Dunstable,06730010,Florence Roche School,school,26.4,0.845,4.9,0.155,0,0.0,0,0.0,31.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,49,0.865,7.7,0.135,0,0.0,0,0.0,56.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,53.8,0.959,2.3,0.041,0,0.0,0,0.0,56.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,07350000,North Middlesex,07350000,North Middlesex,district,202.6,0.794,49.7,0.195,0,0.0,3,0.012,255.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,5.1,0.927,0.4,0.073,0,0.0,0,0.0,5.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,07350000,North Middlesex,07350005,Spaulding Memorial,school,28.8,0.804,6,0.168,0,0.0,1,0.028,35.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,07350000,North Middlesex,07350010,Ashby Elementary,school,15,0.751,5,0.249,0,0.0,0,0.0,20,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,07350000,North Middlesex,07350030,Hawthorne Brook,school,32,0.816,6,0.153,0,0.0,1.3,0.032,39.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,07350000,North Middlesex,07350035,Varnum Brook,school,35.5,0.773,10.4,0.227,0,0.0,0,0.0,45.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,07350000,North Middlesex,07350310,Nissitissit Middle School,school,35,0.729,13,0.271,0,0.0,0,0.0,48,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,07350000,North Middlesex,07350505,North Middlesex Regional,school,51.1,0.844,8.7,0.144,0,0.0,0.8,0.012,60.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2015,07350000,North Middlesex,07350515,Peter Fitzpatrick School,school,0,0.0,0.1,1.0,0,0.0,0,0.0,0.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,00000000,State,00000000,State,state,60285.9,0.834,8746.8,0.121,1953.8,0.027,1399,0.019,72309.1,,no,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,01250000,Harvard,01250000,Harvard,district,82.4,0.971,2.5,0.029,0,0.0,0,0.0,84.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,01250000,Harvard,01250005,Hildreth Elementary School,school,29.5,0.922,2.5,0.078,0,0.0,0,0.0,32,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,53,1.0,0,0.0,0,0.0,0,0.0,53,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,92.8,0.887,10.8,0.103,0.6,0.006,0.5,0.005,104.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,01620000,Lunenburg,01620010,Lunenburg Primary School,school,25.3,0.91,2.5,0.09,0,0.0,0,0.0,27.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,01620000,Lunenburg,01620020,Turkey Hill Middle,school,28.2,0.876,4,0.124,0,0.0,0,0.0,32.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,01620000,Lunenburg,01620505,Lunenburg High,school,39.3,0.88,4.3,0.095,0.6,0.013,0.5,0.011,44.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,134.1,0.869,18.1,0.118,0,0.0,2,0.013,154.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,19.7,0.818,4,0.166,0,0.0,0.4,0.016,24.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,8.7,0.864,1,0.099,0,0.0,0.4,0.037,10.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,33.9,0.919,2,0.054,0,0.0,1,0.027,36.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,28.1,0.805,6.8,0.195,0,0.0,0,0.0,34.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,43.7,0.905,4.3,0.09,0,0.0,0.3,0.005,48.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,92,0.759,27.2,0.225,0,0.0,2,0.016,121.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,15.6,0.598,10.5,0.402,0,0.0,0,0.0,26.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,27.9,0.758,7.9,0.215,0,0.0,1,0.027,36.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,24.3,0.834,4.8,0.166,0,0.0,0,0.0,29.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,24.2,0.828,4,0.138,0,0.0,1,0.034,29.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,148.9,0.875,20.4,0.12,0,0.0,1,0.006,170.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06730000,Groton-Dunstable,06730001,Boutwell School,school,2.3,1.0,0,0.0,0,0.0,0,0.0,2.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,16.3,0.794,4,0.194,0,0.0,0.3,0.012,20.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06730000,Groton-Dunstable,06730010,Florence Roche School,school,27.4,0.848,4.2,0.129,0,0.0,0.8,0.023,32.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,50.5,0.884,6.6,0.116,0,0.0,0,0.0,57.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,52.4,0.904,5.6,0.096,0,0.0,0,0.0,57.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,07350000,North Middlesex,07350000,North Middlesex,district,196.7,0.792,48.4,0.195,0,0.0,3.2,0.013,248.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,3.5,0.946,0.2,0.054,0,0.0,0,0.0,3.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
