fy,lea,district,org_code,org_name,org_level,total_cnt,pk_cnt,k_cnt,grade_1_cnt,grade_2_cnt,grade_3_cnt,grade_4_cnt,grade_5_cnt,grade_6_cnt,grade_7_cnt,grade_8_cnt,grade_9_cnt,grade_10_cnt,grade_11_cnt,grade_12_cnt,sp_cnt,el_cnt,el_pct,first_lang_not_english_cnt,high_needs_cnt,high_needs_pct,low_income_cnt,low_income_pct,econ_disadvantaged_cnt,econ_disadvantaged_pct,swd_cnt,swd_pct,reconciles,doc_id
2003,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,413,0,58,76,75,63,68,73,0,0,0,0,0,0,0,0,0,0.0,0,,,8,0.019,,,0,0.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2003,06730000,Groton-Dunstable,06730010,Florence Roche School,school,651,0,62,117,112,120,133,107,0,0,0,0,0,0,0,0,0,0.0,0,,,31,0.048,,,0,0.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2003,06730000,Groton-Dunstable,06730040,Prescott Elem,school,237,0,0,48,45,48,50,46,0,0,0,0,0,0,0,0,0,0.0,0,,,2,0.008,,,0,0.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2003,06730000,Groton-Dunstable,06730305,Groton/Dun Reg'l Middle,school,650,0,0,0,0,0,0,0,222,231,197,0,0,0,0,0,0,0.0,0,,,19,0.029,,,0,0.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2003,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,668,0,0,0,0,0,0,0,0,0,0,191,155,199,122,1,0,0.0,0,,,8,0.012,,,0,0.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2003,07350000,North Middlesex,07350000,North Middlesex,district,4659,148,291,353,343,379,362,400,380,390,400,346,333,276,258,0,0,0.0,22,,,319,0.068,,,525,0.113,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2003,07350000,North Middlesex,07350005,Spaulding Memorial,school,446,53,122,129,142,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,,,18,0.04,,,0,0.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2003,07350000,North Middlesex,07350010,Ashby Elementary,school,265,0,26,40,50,53,42,54,0,0,0,0,0,0,0,0,0,0.0,2,,,27,0.102,,,0,0.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2003,07350000,North Middlesex,07350015,Peter Fitzpatrick,school,573,95,143,184,151,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,,,34,0.059,,,0,0.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2003,07350000,North Middlesex,07350020,Squannacook,school,439,0,0,0,0,149,148,142,0,0,0,0,0,0,0,0,0,0.0,1,,,28,0.064,,,0,0.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2003,07350000,North Middlesex,07350030,Hawthorne Brook,school,615,0,0,0,0,0,0,0,199,208,208,0,0,0,0,0,0,0.0,2,,,47,0.076,,,0,0.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2003,07350000,North Middlesex,07350035,Varnum Brook,school,553,0,0,0,0,177,172,204,0,0,0,0,0,0,0,0,0,0.0,0,,,51,0.092,,,0,0.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2003,07350000,North Middlesex,07350310,Nissitissit Middle School,school,555,0,0,0,0,0,0,0,181,182,192,0,0,0,0,0,0,0.0,1,,,48,0.086,,,0,0.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2003,07350000,North Middlesex,07350505,North Middlesex Reg,school,1213,0,0,0,0,0,0,0,0,0,0,346,333,276,258,0,0,0.0,9,,,66,0.054,,,0,0.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,00000000,State Totals,00000000,State Totals,state,980818,22533,69704,72667,71840,73614,73478,74842,76945,77872,78635,83759,73967,68214,62389,359,49297,0.05,134562,,,266294,0.272,,,154391,0.156,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,00190000,Ayer,00190000,Ayer,district,1390,93,118,110,89,122,119,92,95,93,85,101,92,101,80,0,5,0.004,71,,,323,0.232,,,151,0.109,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,00190000,Ayer,00190025,Page-Hilltop,school,651,93,118,110,89,122,119,0,0,0,0,0,0,0,0,0,5,0.008,41,,,130,0.2,,,78,0.12,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,00190000,Ayer,00190305,Ayer Middle,school,365,0,0,0,0,0,0,92,95,93,85,0,0,0,0,0,0,0.0,19,,,111,0.304,,,43,0.118,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,00190000,Ayer,00190510,Ayer High,school,374,0,0,0,0,0,0,0,0,0,0,101,92,101,80,0,0,0.0,11,,,82,0.219,,,30,0.08,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,01250000,Harvard,01250000,Harvard,district,1241,0,75,80,94,87,98,101,86,113,106,111,89,98,103,0,0,0.0,8,,,8,0.006,,,168,0.135,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,01250000,Harvard,01250005,Harvard Elementary,school,621,0,75,80,94,87,98,101,86,0,0,0,0,0,0,0,0,0.0,6,,,3,0.005,,,77,0.124,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,01250000,Harvard,01250505,Bromfield,school,620,0,0,0,0,0,0,0,0,113,106,111,89,98,103,0,0,0.0,2,,,5,0.008,,,91,0.147,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,01620000,Lunenburg,01620000,Lunenburg,district,1830,57,108,109,126,111,138,143,147,148,154,149,155,154,131,0,0,0.0,11,,,121,0.066,,,237,0.13,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,01620000,Lunenburg,01620015,Thomas C Passios Elem,school,649,57,108,109,126,111,138,0,0,0,0,0,0,0,0,0,0,0.0,4,,,38,0.059,,,93,0.143,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,01620000,Lunenburg,01620020,Turkey Hill Middle,school,592,0,0,0,0,0,0,143,147,148,154,0,0,0,0,0,0,0.0,2,,,48,0.081,,,75,0.127,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,01620000,Lunenburg,01620505,Lunenburg High,school,589,0,0,0,0,0,0,0,0,0,0,149,155,154,131,0,0,0.0,5,,,35,0.059,,,69,0.117,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,2439,61,178,168,158,188,187,179,202,211,228,166,166,165,176,6,0,0.0,2,,,201,0.082,,,418,0.171,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,06100000,Ashburnham-Westminster,06100005,Westminster Elem,school,386,0,0,0,87,103,103,93,0,0,0,0,0,0,0,0,0,0.0,0,,,39,0.101,,,78,0.202,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,217,39,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,9,0.041,,,35,0.161,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,06100000,Ashburnham-Westminster,06100025,Briggs Elem,school,516,22,89,79,71,85,84,86,0,0,0,0,0,0,0,0,0,0.0,1,,,58,0.112,,,115,0.223,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,641,0,0,0,0,0,0,0,202,211,228,0,0,0,0,0,0,0.0,0,,,49,0.076,,,110,0.172,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,06100000,Ashburnham-Westminster,06100505,Oakmont Regional H S,school,679,0,0,0,0,0,0,0,0,0,0,166,166,165,176,6,0,0.0,1,,,46,0.068,,,80,0.118,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,2898,81,193,236,246,231,239,252,227,213,232,194,193,163,195,3,6,0.002,14,,,57,0.02,,,303,0.105,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,06730000,Groton-Dunstable,06730001,Boutwell School,school,144,81,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,1,0.007,,,32,0.222,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,408,0,59,65,75,74,66,69,0,0,0,0,0,0,0,0,0,0.0,2,,,5,0.012,,,38,0.093,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,06730000,Groton-Dunstable,06730010,Florence Roche School,school,703,0,71,129,126,114,125,138,0,0,0,0,0,0,0,0,4,0.006,4,,,21,0.03,,,57,0.081,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,06730000,Groton-Dunstable,06730040,Prescott Elem,school,223,0,0,42,45,43,48,45,0,0,0,0,0,0,0,0,0,0.0,2,,,2,0.009,,,20,0.09,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,06730000,Groton-Dunstable,06730305,Groton/Dun Reg'l Middle,school,672,0,0,0,0,0,0,0,227,213,232,0,0,0,0,0,0,0.0,0,,,21,0.031,,,87,0.129,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,748,0,0,0,0,0,0,0,0,0,0,194,193,163,195,3,2,0.003,6,,,7,0.009,,,69,0.092,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,07350000,North Middlesex,07350000,North Middlesex,district,4678,167,334,315,357,346,389,360,417,382,386,330,326,308,261,0,3,0.001,28,,,321,0.069,,,503,0.108,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,07350000,North Middlesex,07350005,Spaulding Memorial,school,436,49,129,128,130,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,,,25,0.057,,,63,0.144,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,07350000,North Middlesex,07350010,Ashby Elementary,school,270,0,46,29,42,50,57,46,0,0,0,0,0,0,0,0,0,0.0,6,,,32,0.119,,,22,0.081,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,07350000,North Middlesex,07350015,Peter Fitzpatrick,school,620,118,159,158,185,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,,,32,0.052,,,57,0.092,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,07350000,North Middlesex,07350020,Squannacook,school,429,0,0,0,0,141,148,140,0,0,0,0,0,0,0,0,0,0.0,5,,,25,0.058,,,52,0.121,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,07350000,North Middlesex,07350030,Hawthorne Brook,school,603,0,0,0,0,0,0,0,202,199,202,0,0,0,0,0,2,0.003,2,,,44,0.073,,,82,0.136,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,07350000,North Middlesex,07350035,Varnum Brook,school,513,0,0,0,0,155,184,174,0,0,0,0,0,0,0,0,0,0.0,2,,,52,0.101,,,48,0.094,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,07350000,North Middlesex,07350310,Nissitissit Middle School,school,582,0,0,0,0,0,0,0,215,183,184,0,0,0,0,0,0,0.0,3,,,50,0.086,,,68,0.117,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2004,07350000,North Middlesex,07350505,North Middlesex Reg,school,1225,0,0,0,0,0,0,0,0,0,0,330,326,308,261,0,1,0.001,6,,,61,0.05,,,111,0.091,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,00000000,State Totals,00000000,State Totals,state,975911,23281,68357,72840,71403,71578,72818,73337,74901,76830,76831,84627,75478,69441,63852,337,49773,0.051,136193,,,270660,0.277,,,157108,0.159,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,00190000,Ayer,00190000,Ayer,district,1368,90,111,106,100,87,107,112,93,84,94,97,95,90,102,0,12,0.009,74,,,324,0.237,,,149,0.108,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,00190000,Ayer,00190025,Page-Hilltop,school,601,90,111,106,100,87,107,0,0,0,0,0,0,0,0,0,8,0.013,43,,,127,0.211,,,56,0.093,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,00190000,Ayer,00190305,Ayer Middle,school,383,0,0,0,0,0,0,112,93,84,94,0,0,0,0,0,1,0.003,19,,,111,0.29,,,46,0.12,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,00190000,Ayer,00190510,Ayer High,school,384,0,0,0,0,0,0,0,0,0,0,97,95,90,102,0,3,0.008,12,,,86,0.224,,,32,0.083,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,01250000,Harvard,01250000,Harvard,district,1254,8,76,83,87,103,96,103,111,87,110,102,103,87,98,0,0,0.0,11,,,8,0.006,,,188,0.146,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,01250000,Harvard,01250005,Harvard Elementary,school,556,8,76,83,87,103,96,103,0,0,0,0,0,0,0,0,0,0.0,7,,,2,0.004,,,70,0.126,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,01250000,Harvard,01250505,Bromfield,school,698,0,0,0,0,0,0,0,111,87,110,102,103,87,98,0,0,0.0,4,,,6,0.009,,,86,0.123,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,01620000,Lunenburg,01620000,Lunenburg,district,1822,67,103,114,110,128,116,144,145,137,138,180,148,145,146,1,0,0.0,5,,,115,0.063,,,263,0.144,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,01620000,Lunenburg,01620015,Thomas C Passios Elem,school,638,67,103,114,110,128,116,0,0,0,0,0,0,0,0,0,0,0.0,2,,,39,0.061,,,103,0.161,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,01620000,Lunenburg,01620020,Turkey Hill Middle,school,564,0,0,0,0,0,0,144,145,137,138,0,0,0,0,0,0,0.0,1,,,40,0.071,,,78,0.138,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,01620000,Lunenburg,01620505,Lunenburg High,school,620,0,0,0,0,0,0,0,0,0,0,180,148,145,146,1,0,0.0,2,,,36,0.058,,,73,0.118,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,2416,58,154,186,167,151,187,201,183,213,220,196,169,160,163,8,0,0.0,3,,,209,0.087,,,472,0.194,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,06100000,Ashburnham-Westminster,06100005,Westminster Elem,school,386,0,0,0,91,85,104,106,0,0,0,0,0,0,0,0,0,0.0,0,,,43,0.111,,,87,0.225,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,215,33,86,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,12,0.056,,,39,0.181,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,06100000,Ashburnham-Westminster,06100025,Briggs Elem,school,503,25,68,90,76,66,83,95,0,0,0,0,0,0,0,0,0,0.0,1,,,56,0.111,,,107,0.213,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,616,0,0,0,0,0,0,0,183,213,220,0,0,0,0,0,0,0.0,0,,,55,0.089,,,121,0.196,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,06100000,Ashburnham-Westminster,06100505,Oakmont Regional H S,school,696,0,0,0,0,0,0,0,0,0,0,196,169,160,163,8,0,0.0,2,,,43,0.062,,,98,0.141,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,2910,72,202,189,262,244,239,239,254,226,220,209,193,199,159,3,3,0.001,9,,,81,0.028,,,312,0.107,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,06730000,Groton-Dunstable,06730001,Boutwell School,school,75,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0.0,,,29,0.387,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,339,0,61,64,64,75,75,0,0,0,0,0,0,0,0,0,0,0.0,1,,,6,0.018,,,27,0.08,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,06730000,Groton-Dunstable,06730010,Florence Roche School,school,577,0,95,84,156,124,118,0,0,0,0,0,0,0,0,0,1,0.002,1,,,27,0.047,,,51,0.088,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,06730000,Groton-Dunstable,06730040,Prescott Elem,school,217,0,43,41,42,45,46,0,0,0,0,0,0,0,0,0,0,0.0,0,,,4,0.018,,,21,0.097,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,06730000,Groton-Dunstable,06730305,Groton/Dun Reg'l Middle,school,939,0,0,0,0,0,0,239,254,226,220,0,0,0,0,0,0,0.0,2,,,44,0.047,,,108,0.115,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,763,0,0,0,0,0,0,0,0,0,0,209,193,199,159,3,2,0.003,5,,,0,0.0,,,59,0.077,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,07350000,North Middlesex,07350000,North Middlesex,district,4656,188,306,336,331,351,345,384,368,421,384,339,302,319,282,0,6,0.001,33,,,362,0.078,,,582,0.124,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,07350000,North Middlesex,07350005,Spaulding Memorial,school,451,68,119,133,131,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,,,23,0.051,,,63,0.14,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,07350000,North Middlesex,07350010,Ashby Elementary,school,270,0,39,48,29,45,52,57,0,0,0,0,0,0,0,0,0,0.0,3,,,29,0.107,,,24,0.089,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,07350000,North Middlesex,07350015,Peter Fitzpatrick,school,594,120,148,155,171,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,,,35,0.059,,,70,0.118,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,07350000,North Middlesex,07350020,Squannacook,school,420,0,0,0,0,126,141,153,0,0,0,0,0,0,0,0,0,0.0,3,,,32,0.076,,,61,0.145,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,07350000,North Middlesex,07350030,Hawthorne Brook,school,600,0,0,0,0,0,0,0,194,205,201,0,0,0,0,0,2,0.003,3,,,57,0.095,,,84,0.14,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,07350000,North Middlesex,07350035,Varnum Brook,school,506,0,0,0,0,180,152,174,0,0,0,0,0,0,0,0,0,0.0,4,,,59,0.117,,,68,0.134,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,07350000,North Middlesex,07350310,Nissitissit Middle School,school,573,0,0,0,0,0,0,0,174,216,183,0,0,0,0,0,0,0.0,3,,,57,0.099,,,73,0.127,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2005,07350000,North Middlesex,07350505,North Middlesex Reg,school,1242,0,0,0,0,0,0,0,0,0,0,339,302,319,282,0,4,0.003,10,,,70,0.056,,,108,0.087,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,00000000,State Totals,00000000,State Totals,state,972371,24617,68242,71554,71604,70934,71410,72727,73520,74567,76223,82861,76688,71327,65635,462,51618,0.053,139342,,,274524,0.282,,,160752,0.164,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,00190000,Ayer,00190000,Ayer,district,1325,86,93,103,101,93,85,99,111,81,87,118,92,91,85,0,19,0.014,65,,,313,0.236,,,195,0.145,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,00190000,Ayer,00190025,Page-Hilltop,school,561,86,93,103,101,93,85,0,0,0,0,0,0,0,0,0,11,0.02,36,,,126,0.225,,,74,0.132,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,00190000,Ayer,00190305,Ayer Middle,school,378,0,0,0,0,0,0,99,111,81,87,0,0,0,0,0,5,0.013,16,,,108,0.286,,,58,0.153,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,00190000,Ayer,00190510,Ayer High,school,386,0,0,0,0,0,0,0,0,0,0,118,92,91,85,0,3,0.008,13,,,79,0.205,,,39,0.101,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,01250000,Harvard,01250000,Harvard,district,1300,31,74,88,85,96,109,107,106,112,93,107,100,102,90,0,0,0.0,17,,,3,0.002,,,203,0.153,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,01250000,Harvard,01250005,Harvard Elementary,school,590,31,74,88,85,96,109,107,0,0,0,0,0,0,0,0,0,0.0,10,,,1,0.002,,,93,0.158,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,01250000,Harvard,01250505,Bromfield,school,710,0,0,0,0,0,0,0,106,112,93,107,100,102,90,0,0,0.0,7,,,2,0.003,,,82,0.115,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,01620000,Lunenburg,01620000,Lunenburg,district,1836,52,128,113,125,113,129,128,149,137,143,148,183,145,139,4,1,0.001,2,,,109,0.059,,,259,0.14,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,01620000,Lunenburg,01620010,Lunenburg Primary School,school,418,52,128,113,125,0,0,0,0,0,0,0,0,0,0,0,1,0.002,2,,,18,0.043,,,68,0.163,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,01620000,Lunenburg,01620015,Thomas C Passios Elem,school,370,0,0,0,0,113,129,128,0,0,0,0,0,0,0,0,0,0.0,0,,,22,0.059,,,53,0.143,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,01620000,Lunenburg,01620020,Turkey Hill Middle,school,429,0,0,0,0,0,0,0,149,137,143,0,0,0,0,0,0,0.0,0,,,37,0.086,,,59,0.138,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,01620000,Lunenburg,01620505,Lunenburg High,school,619,0,0,0,0,0,0,0,0,0,0,148,183,145,139,4,0,0.0,0,,,32,0.052,,,71,0.115,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,2434,57,166,172,183,174,159,186,207,193,213,203,189,171,152,9,0,0.0,3,,,250,0.103,,,478,0.194,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,06100000,Ashburnham-Westminster,06100005,Westminster Elem,school,371,0,0,0,92,90,85,104,0,0,0,0,0,0,0,0,0,0.0,0,,,38,0.102,,,85,0.229,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,214,37,85,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,,,22,0.103,,,38,0.178,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,06100000,Ashburnham-Westminster,06100025,Briggs Elem,school,512,20,81,80,91,84,74,82,0,0,0,0,0,0,0,0,0,0.0,1,,,71,0.139,,,105,0.205,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,613,0,0,0,0,0,0,0,207,193,213,0,0,0,0,0,0,0.0,0,,,68,0.111,,,118,0.192,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,06100000,Ashburnham-Westminster,06100505,Oakmont Regional H S,school,724,0,0,0,0,0,0,0,0,0,0,203,189,171,152,9,0,0.0,1,,,51,0.07,,,102,0.141,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,2966,66,193,232,223,238,247,242,236,253,229,211,209,194,191,2,7,0.002,12,,,78,0.026,,,300,0.101,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,06730000,Groton-Dunstable,06730001,Boutwell School,school,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,,,0,0.0,,,24,0.364,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,333,0,67,63,64,65,74,0,0,0,0,0,0,0,0,0,0,0.0,1,,,5,0.015,,,31,0.093,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,06730000,Groton-Dunstable,06730010,Florence Roche School,school,578,0,87,122,116,125,128,0,0,0,0,0,0,0,0,0,3,0.005,3,,,26,0.045,,,41,0.071,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,06730000,Groton-Dunstable,06730040,Prescott Elem,school,222,0,39,47,43,48,45,0,0,0,0,0,0,0,0,0,0,0.0,0,,,6,0.027,,,20,0.09,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,06730000,Groton-Dunstable,06730305,Groton/Dun Reg'l Middle,school,960,0,0,0,0,0,0,242,236,253,229,0,0,0,0,0,2,0.002,3,,,37,0.039,,,105,0.109,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,807,0,0,0,0,0,0,0,0,0,0,211,209,194,191,2,2,0.002,4,,,4,0.005,,,60,0.074,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,07350000,North Middlesex,07350000,North Middlesex,district,4560,178,313,312,340,346,342,350,386,356,427,317,305,281,307,0,6,0.001,35,,,399,0.088,,,642,0.14,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,07350000,North Middlesex,07350005,Spaulding Memorial,school,428,69,106,120,133,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,,,39,0.091,,,79,0.185,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,07350000,North Middlesex,07350010,Ashby Elementary,school,261,0,44,40,50,31,42,54,0,0,0,0,0,0,0,0,0,0.0,2,,,26,0.1,,,30,0.115,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,07350000,North Middlesex,07350015,Peter Fitzpatrick,school,581,109,163,152,157,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,,,42,0.072,,,84,0.145,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,07350000,North Middlesex,07350020,Squannacook,school,408,0,0,0,0,141,127,140,0,0,0,0,0,0,0,0,0,0.0,2,,,47,0.115,,,69,0.169,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,07350000,North Middlesex,07350030,Hawthorne Brook,school,611,0,0,0,0,0,0,0,216,186,209,0,0,0,0,0,2,0.003,3,,,59,0.097,,,75,0.123,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,07350000,North Middlesex,07350035,Varnum Brook,school,503,0,0,0,0,174,173,156,0,0,0,0,0,0,0,0,0,0.0,2,,,54,0.107,,,75,0.149,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,07350000,North Middlesex,07350310,Nissitissit Middle School,school,558,0,0,0,0,0,0,0,170,170,218,0,0,0,0,0,0,0.0,5,,,57,0.102,,,81,0.145,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2006,07350000,North Middlesex,07350505,North Middlesex Reg,school,1210,0,0,0,0,0,0,0,0,0,0,317,305,281,307,0,4,0.003,12,,,75,0.062,,,110,0.091,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2007,00000000,State Totals,00000000,State Totals,state,968661,24875,68585,71497,70448,71534,70752,71279,72921,73792,74381,82320,75421,72673,67619,564,54071,0.056,143952,,,280238,0.289,,,163396,0.167,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
