board,board_slug,date,kind,file_id,url,first_seen,basis
Board of Assessors,board-of-assessors,2023-06-08,agenda,37,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06082023-37,,seed
Board of Assessors,board-of-assessors,2023-06-08,minutes,37,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06082023-37,,seed
Board of Assessors,board-of-assessors,2023-06-13,agenda,31,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06132023-31,,seed
Board of Assessors,board-of-assessors,2023-06-13,minutes,31,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06132023-31,,seed
Board of Assessors,board-of-assessors,2023-06-15,agenda,33,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06152023-33,,seed
Board of Assessors,board-of-assessors,2023-06-15,minutes,33,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06152023-33,,seed
Board of Assessors,board-of-assessors,2023-06-29,agenda,416,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06292023-416,,seed
Board of Assessors,board-of-assessors,2023-06-29,minutes,416,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06292023-416,,seed
Board of Assessors,board-of-assessors,2023-07-18,agenda,394,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07182023-394,,seed
Board of Assessors,board-of-assessors,2023-07-18,minutes,394,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07182023-394,,seed
Board of Assessors,board-of-assessors,2023-08-01,agenda,352,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08012023-352,,seed
Board of Assessors,board-of-assessors,2023-08-01,minutes,352,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08012023-352,,seed
Board of Assessors,board-of-assessors,2023-09-27,agenda,346,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09272023-346,,seed
Board of Assessors,board-of-assessors,2023-09-27,minutes,346,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09272023-346,,seed
Board of Assessors,board-of-assessors,2023-10-11,agenda,298,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10112023-298,,seed
Board of Assessors,board-of-assessors,2023-10-11,minutes,298,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10112023-298,,seed
Board of Assessors,board-of-assessors,2023-11-06,agenda,2617,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11062023-2617,,seed
Board of Assessors,board-of-assessors,2023-11-06,minutes,2617,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11062023-2617,,seed
Board of Assessors,board-of-assessors,2023-11-20,agenda,4149,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11202023-4149,,seed
Board of Assessors,board-of-assessors,2023-11-20,minutes,4149,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11202023-4149,,seed
Board of Assessors,board-of-assessors,2023-12-04,agenda,6128,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12042023-6128,,seed
Board of Assessors,board-of-assessors,2023-12-04,minutes,6128,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12042023-6128,,seed
Board of Assessors,board-of-assessors,2023-12-18,agenda,6136,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12182023-6136,,seed
Board of Assessors,board-of-assessors,2023-12-18,minutes,6136,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12182023-6136,,seed
Board of Assessors,board-of-assessors,2024-01-08,agenda,6327,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01082024-6327,,seed
Board of Assessors,board-of-assessors,2024-01-08,minutes,6327,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01082024-6327,,seed
Board of Assessors,board-of-assessors,2024-01-22,agenda,6369,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01222024-6369,,seed
Board of Assessors,board-of-assessors,2024-01-22,minutes,6369,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01222024-6369,,seed
Board of Assessors,board-of-assessors,2024-01-29,agenda,6384,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01292024-6384,,seed
Board of Assessors,board-of-assessors,2024-01-29,minutes,6384,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01292024-6384,,seed
Board of Assessors,board-of-assessors,2024-02-05,agenda,6392,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02052024-6392,,seed
Board of Assessors,board-of-assessors,2024-02-05,minutes,6392,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02052024-6392,,seed
Board of Assessors,board-of-assessors,2024-02-12,agenda,6410,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02122024-6410,,seed
Board of Assessors,board-of-assessors,2024-02-12,minutes,6410,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02122024-6410,,seed
Board of Assessors,board-of-assessors,2024-02-26,agenda,6435,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02262024-6435,,seed
Board of Assessors,board-of-assessors,2024-02-26,minutes,6435,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02262024-6435,,seed
Board of Assessors,board-of-assessors,2024-03-04,agenda,6448,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03042024-6448,,seed
Board of Assessors,board-of-assessors,2024-03-04,minutes,6448,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03042024-6448,,seed
Board of Assessors,board-of-assessors,2024-03-12,agenda,6461,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03122024-6461,,seed
Board of Assessors,board-of-assessors,2024-03-12,minutes,6461,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03122024-6461,,seed
Board of Assessors,board-of-assessors,2024-03-18,agenda,6476,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03182024-6476,,seed
Board of Assessors,board-of-assessors,2024-03-18,minutes,6476,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03182024-6476,,seed
Board of Assessors,board-of-assessors,2024-04-01,agenda,6502,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04012024-6502,,seed
Board of Assessors,board-of-assessors,2024-04-01,minutes,6502,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04012024-6502,,seed
Board of Assessors,board-of-assessors,2024-04-22,agenda,6540,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04222024-6540,,seed
Board of Assessors,board-of-assessors,2024-04-22,minutes,6540,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04222024-6540,,seed
Board of Assessors,board-of-assessors,2024-05-06,agenda,6558,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05062024-6558,,seed
Board of Assessors,board-of-assessors,2024-05-06,minutes,6558,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05062024-6558,,seed
Board of Assessors,board-of-assessors,2024-05-20,agenda,6579,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05202024-6579,,seed
Board of Assessors,board-of-assessors,2024-05-20,minutes,6579,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05202024-6579,,seed
Board of Assessors,board-of-assessors,2024-06-03,agenda,6594,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06032024-6594,,seed
Board of Assessors,board-of-assessors,2024-06-03,minutes,6594,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06032024-6594,,seed
Board of Assessors,board-of-assessors,2024-06-10,agenda,6604,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06102024-6604,,seed
Board of Assessors,board-of-assessors,2024-06-10,minutes,6604,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06102024-6604,,seed
Board of Assessors,board-of-assessors,2024-06-14,agenda,7148,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06142024-7148,,seed
Board of Assessors,board-of-assessors,2024-06-14,minutes,7148,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06142024-7148,,seed
Board of Assessors,board-of-assessors,2024-07-29,agenda,6681,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07292024-6681,,seed
Board of Assessors,board-of-assessors,2024-07-29,minutes,6681,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07292024-6681,,seed
Board of Assessors,board-of-assessors,2024-08-19,agenda,6715,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08192024-6715,,seed
Board of Assessors,board-of-assessors,2024-08-19,agenda,6716,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08192024-6716,,seed
Board of Assessors,board-of-assessors,2024-08-19,minutes,6715,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08192024-6715,,seed
Board of Assessors,board-of-assessors,2024-09-04,agenda,6733,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09042024-6733,,seed
Board of Assessors,board-of-assessors,2024-09-04,minutes,6733,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09042024-6733,,seed
Board of Assessors,board-of-assessors,2024-09-18,agenda,6767,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09182024-6767,,seed
Board of Assessors,board-of-assessors,2024-09-18,minutes,6767,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09182024-6767,,seed
Board of Assessors,board-of-assessors,2024-09-19,agenda,6775,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09192024-6775,,seed
Board of Assessors,board-of-assessors,2024-10-02,agenda,6797,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10022024-6797,,seed
Board of Assessors,board-of-assessors,2024-10-02,minutes,6797,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10022024-6797,,seed
Board of Assessors,board-of-assessors,2024-10-15,agenda,6825,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10152024-6825,,seed
Board of Assessors,board-of-assessors,2024-10-15,minutes,6825,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10152024-6825,,seed
Board of Assessors,board-of-assessors,2024-10-16,agenda,6826,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10162024-6826,,seed
Board of Assessors,board-of-assessors,2024-10-16,minutes,6826,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10162024-6826,,seed
Board of Assessors,board-of-assessors,2024-11-06,agenda,6865,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11062024-6865,,seed
Board of Assessors,board-of-assessors,2024-11-06,minutes,6865,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11062024-6865,,seed
Board of Assessors,board-of-assessors,2024-11-20,agenda,6882,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11202024-6882,,seed
Board of Assessors,board-of-assessors,2024-11-20,minutes,6882,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11202024-6882,,seed
Board of Assessors,board-of-assessors,2024-12-02,agenda,6902,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12022024-6902,,seed
Board of Assessors,board-of-assessors,2024-12-02,minutes,6902,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12022024-6902,,seed
Board of Assessors,board-of-assessors,2024-12-10,agenda,6915,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12102024-6915,,seed
Board of Assessors,board-of-assessors,2024-12-18,agenda,6935,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12182024-6935,,seed
Board of Assessors,board-of-assessors,2024-12-18,minutes,6935,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12182024-6935,,seed
Board of Assessors,board-of-assessors,2025-01-08,agenda,6949,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01082025-6949,,seed
Board of Assessors,board-of-assessors,2025-01-08,minutes,6949,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01082025-6949,,seed
Board of Assessors,board-of-assessors,2025-01-22,agenda,6965,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01222025-6965,,seed
Board of Assessors,board-of-assessors,2025-01-22,agenda,6968,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01222025-6968,,seed
Board of Assessors,board-of-assessors,2025-01-22,minutes,6968,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01222025-6968,,seed
Board of Assessors,board-of-assessors,2025-02-05,agenda,6999,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02052025-6999,,seed
Board of Assessors,board-of-assessors,2025-02-05,minutes,6999,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02052025-6999,,seed
Board of Assessors,board-of-assessors,2025-02-19,agenda,7065,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02192025-7065,,seed
Board of Assessors,board-of-assessors,2025-02-19,minutes,7065,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02192025-7065,,seed
Board of Assessors,board-of-assessors,2025-03-12,agenda,7091,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03122025-7091,,seed
Board of Assessors,board-of-assessors,2025-03-12,minutes,7091,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03122025-7091,,seed
Board of Assessors,board-of-assessors,2025-03-19,agenda,7109,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03192025-7109,,seed
Board of Assessors,board-of-assessors,2025-03-19,minutes,7109,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03192025-7109,,seed
Board of Assessors,board-of-assessors,2025-04-02,agenda,7136,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04022025-7136,,seed
Board of Assessors,board-of-assessors,2025-04-02,minutes,7136,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04022025-7136,,seed
Board of Assessors,board-of-assessors,2025-04-16,agenda,7166,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04162025-7166,,seed
Board of Assessors,board-of-assessors,2025-04-16,minutes,7166,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04162025-7166,,seed
Board of Assessors,board-of-assessors,2025-05-05,agenda,7202,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05052025-7202,,seed
Board of Assessors,board-of-assessors,2025-05-05,minutes,7202,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05052025-7202,,seed
Board of Assessors,board-of-assessors,2025-05-19,agenda,7225,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05192025-7225,,seed
Board of Assessors,board-of-assessors,2025-05-19,minutes,7225,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05192025-7225,,seed
Board of Assessors,board-of-assessors,2025-06-11,agenda,7256,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06112025-7256,,seed
Board of Assessors,board-of-assessors,2025-06-11,minutes,7256,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06112025-7256,,seed
Board of Assessors,board-of-assessors,2025-07-08,agenda,7302,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07082025-7302,,seed
Board of Assessors,board-of-assessors,2025-07-08,minutes,7302,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07082025-7302,,seed
Board of Assessors,board-of-assessors,2025-07-16,agenda,7312,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07162025-7312,,seed
Board of Assessors,board-of-assessors,2025-07-16,minutes,7312,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07162025-7312,,seed
Board of Assessors,board-of-assessors,2025-07-29,agenda,7325,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07292025-7325,,seed
Board of Assessors,board-of-assessors,2025-07-29,minutes,7325,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07292025-7325,,seed
Board of Assessors,board-of-assessors,2025-08-13,agenda,7343,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08132025-7343,,seed
Board of Assessors,board-of-assessors,2025-08-13,minutes,7343,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08132025-7343,,seed
Board of Assessors,board-of-assessors,2025-09-03,agenda,7367,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09032025-7367,,seed
Board of Assessors,board-of-assessors,2025-09-03,minutes,7367,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09032025-7367,,seed
Board of Assessors,board-of-assessors,2025-10-01,agenda,7425,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10012025-7425,,seed
Board of Assessors,board-of-assessors,2025-10-01,minutes,7425,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10012025-7425,,seed
Board of Assessors,board-of-assessors,2025-10-16,agenda,7450,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10162025-7450,,seed
Board of Assessors,board-of-assessors,2025-10-16,minutes,7450,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10162025-7450,,seed
Board of Assessors,board-of-assessors,2025-10-22,agenda,7470,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10222025-7470,,seed
Board of Assessors,board-of-assessors,2025-10-22,minutes,7470,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10222025-7470,,seed
Board of Assessors,board-of-assessors,2025-11-03,agenda,7487,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11032025-7487,,seed
Board of Assessors,board-of-assessors,2025-11-03,minutes,7487,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11032025-7487,,seed
Board of Assessors,board-of-assessors,2025-11-19,agenda,7512,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11192025-7512,,seed
Board of Assessors,board-of-assessors,2025-11-19,minutes,7512,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11192025-7512,,seed
Board of Assessors,board-of-assessors,2025-12-03,agenda,7538,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12032025-7538,,seed
Board of Assessors,board-of-assessors,2025-12-03,minutes,7538,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12032025-7538,,seed
Board of Assessors,board-of-assessors,2026-01-07,agenda,7580,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01072026-7580,,seed
Board of Assessors,board-of-assessors,2026-01-07,minutes,7580,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01072026-7580,,seed
Board of Assessors,board-of-assessors,2026-02-04,agenda,7628,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02042026-7628,,seed
Board of Assessors,board-of-assessors,2026-02-04,minutes,7628,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02042026-7628,,seed
Board of Assessors,board-of-assessors,2026-02-25,agenda,7665,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02252026-7665,,seed
Board of Assessors,board-of-assessors,2026-02-25,minutes,7665,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02252026-7665,,seed
Board of Assessors,board-of-assessors,2026-03-11,agenda,7703,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03112026-7703,,seed
