dor_code,municipality,fy,res_value,res_levy,total_value,total_levy,res_pct_of_total,prior_levy_limit,levy_pct_of_prior_limit,source_file,sha256
046,Brookline,2018,166622570,1646231,204763040,2264107,72.71,203036515,1.12,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
046,Brookline,2019,170956400,1617248,233556876,2601328,62.17,210376535,1.24,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
046,Brookline,2020,193441475,1812547,255456485,2765718,65.54,224812701,1.23,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
046,Brookline,2021,189643525,1792131,288050545,3320392,53.97,233198737,1.42,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
046,Brookline,2022,191476500,1876470,290436280,3458837,54.25,242349097,1.43,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
046,Brookline,2023,183286030,1867685,231150038,2660313,70.21,251866661,1.06,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
046,Brookline,2024,267452056,2666497,319426038,3534463,75.44,260823641,1.36,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
046,Brookline,2025,257846768,2519163,298003396,3178133,79.27,282862062,1.12,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
046,Brookline,2026,245752435,2425577,314330334,3561227,68.11,293111747,1.21,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
046,Brookline,2027,,,,,,,,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2003,1264270,23996,1603367,30432,78.85,1884088,1.62,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2004,2123150,40446,2654806,50574,79.97,1961622,2.58,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2005,1423942,21644,1682843,25579,84.62,2061237,1.24,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2006,3135146,47153,3367610,50650,93.1,2238347,2.26,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2007,2287147,32660,3179567,45404,71.93,2344956,1.94,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2008,2687918,34970,3282199,42702,81.89,2540914,1.68,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2009,1911473,25461,3434156,45743,55.66,2647139,1.73,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2010,1711723,23724,2148381,29776,79.67,2759060,1.08,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2011,960200,13232,1267970,17473,75.73,2857813,0.61,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2012,1093325,15427,1462973,20643,74.73,2946731,0.7,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2013,1222328,17846,1722647,25151,70.96,3041042,0.83,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2014,1081928,16099,4300637,63994,25.16,3142219,2.04,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2015,785000,12356,1260587,19842,62.27,3284768,0.6,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2016,2175615,36550,2983456,50122,72.92,3386729,1.48,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2017,909689,15374,3540294,59831,25.7,3521519,1.7,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2018,645425,11650,1127027,20343,57.27,3669388,0.55,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2019,645984,12177,1283096,24187,50.35,3781466,0.64,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2020,743000,13842,1223315,22790,60.74,3900190,0.58,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2021,2162322,40046,2735289,50657,79.05,4020485,1.26,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2022,810362,14457,1521118,27137,53.27,4171654,0.65,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2023,1726888,28977,2177922,36545,79.29,4303082,0.85,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2024,2831766,47970,3358825,56898,84.31,4447204,1.28,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2025,3299629,57941,3955514,69458,83.42,4766544,1.46,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2026,4696770,79563,6039640,102311,77.77,4955166,2.06,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
047,Buckland,2027,,,,,,,,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2003,21326503,194071,82687534,1550151,12.52,54591034,2.84,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2004,27975750,229401,74742352,1337769,17.15,57505961,2.33,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2005,31449450,254741,51704615,759095,33.56,60281379,1.26,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2006,33359124,270209,60036078,1017164,26.56,62547508,1.63,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2007,80759500,726836,108428575,1484969,48.95,65128360,2.28,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2008,37465800,344685,139969145,3009772,11.45,68241538,4.41,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2009,31194200,299464,123013010,2714298,11.03,72957348,3.72,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2010,18667740,184811,62185040,1311909,14.09,77495580,1.69,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2011,21122973,230240,72368763,1752240,13.14,80744879,2.17,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2012,19544473,224761,45995737,1039460,21.62,84515741,1.23,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2013,29319800,338644,59927670,1285957,26.33,87668095,1.47,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2014,36324384,430444,86207894,2011752,21.4,91145754,2.21,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2015,29650403,355805,83320343,2086124,17.06,95436150,2.19,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2016,44386016,503781,136334105,3207055,15.71,99908178,3.21,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2017,63927386,732608,137532918,2814173,26.03,105612937,2.66,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2018,36920885,408345,144197280,3422812,11.93,111067433,3.08,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2019,50098789,532049,155875998,3447269,15.43,117266931,2.94,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2020,55000033,576400,153978349,3270590,17.62,123645873,2.65,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2021,69148600,666593,164750810,3108274,21.45,130007610,2.39,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2022,42802329,425883,97688047,1844130,23.09,136366074,1.35,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2023,45341794,451151,124997460,2573178,17.53,141619356,1.82,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2024,71494223,672046,171960608,3299243,20.37,147733018,2.23,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2025,68719440,614352,187273409,3674230,16.72,154725586,2.37,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2026,58604877,507518,223820857,4715569,10.76,162267956,2.91,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
048,Burlington,2027,,,,,,,,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2003,199366500,1439426,631595688,9569656,15.04,217907204,4.39,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2004,152849906,1109690,694502400,11222343,9.89,233913997,4.8,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2005,198702187,1516098,661740297,10350865,14.65,251018443,4.12,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2006,289716745,2253996,905901241,13517849,16.67,267653208,5.05,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2007,339117857,2502690,767131880,10147020,24.66,288048358,3.52,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2008,434429591,3249533,1194611359,17160860,18.94,305445136,5.62,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2009,381395900,2807074,721689240,8673731,32.36,330587302,2.62,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2010,295570725,2234515,715989115,9789433,22.83,347606339,2.82,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2011,146290996,1129366,445602582,6741459,16.75,367222291,1.84,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2012,122414410,998902,450548496,7528770,13.27,383312103,1.96,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2013,137583111,1166705,516120158,9025134,12.93,401732949,2.25,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2014,240789613,2085238,795025776,14001315,14.89,421051728,3.33,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2015,304362529,2550558,1058406678,17963221,14.2,446045872,4.03,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2016,442132970,3457480,1368202083,21321353,16.22,475410995,4.48,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2017,384020600,2684304,1264764500,18282278,14.68,509472549,3.59,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2018,289723480,1880305,1128728444,15405065,12.21,540959800,2.85,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2019,477197420,3001572,1218062056,13973778,21.48,570550306,2.45,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2020,374644360,2225387,1265333166,14436731,15.41,599170668,2.41,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2021,387857967,2230183,1268788911,13400388,16.64,628478895,2.13,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2022,378541363,2214467,1468161270,15126463,14.64,659696719,2.29,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2023,487712359,2887257,2363614528,23953639,12.05,691327733,3.46,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2024,522348990,3060965,2453323526,23104481,13.25,732559708,3.15,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2025,621871620,3681480,2582150866,24186001,15.22,773962934,3.12,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2026,314375600,1996285,1337558304,13783350,14.48,817489132,1.69,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
049,Cambridge,2027,,,,,,,,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2003,14423200,176540,36411300,664676,26.56,33948665,1.96,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2004,24426000,306791,44974500,777147,39.48,35462058,2.19,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2005,27556700,252419,47422251,626090,40.32,37125756,1.69,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2006,37558036,353797,44182088,486410,72.74,38679990,1.26,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2007,44031143,410811,73665841,985427,41.69,40133400,2.46,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2008,44020313,390900,75433061,954444,40.96,42122162,2.27,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2009,31826960,297264,69676223,993690,29.92,44129660,2.25,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2010,37844676,377690,58229628,778866,48.49,50717720,1.54,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2011,17924975,194127,25979925,369483,52.54,52764529,0.7,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2012,20261601,234021,39713540,682194,34.3,54453125,1.25,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2013,18515546,220520,37487308,680206,32.42,56499590,1.2,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2014,19032110,234095,49646193,999140,23.43,58592286,1.71,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2015,56897579,732272,88392589,1567834,46.71,61056233,2.57,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2016,68183090,874107,84834729,1313045,66.57,64150473,2.05,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2017,70286741,898967,97089327,1605483,55.99,67067280,2.39,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2018,46342812,592725,75966683,1373018,43.17,70349445,1.95,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2019,35624428,442455,53906776,915236,48.34,73481199,1.25,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2020,30533350,378614,83157867,1734748,21.83,76233465,2.28,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2021,34343352,420019,78786740,1549770,27.1,79874050,1.94,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2022,90446544,1103448,142496800,2367749,46.6,83420671,2.84,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2023,75883016,861272,93734010,1292909,66.62,87873937,1.47,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2024,111779172,1181506,164251820,2313341,51.07,91363694,2.53,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2025,61785220,615999,104070390,1495530,41.19,95961127,1.56,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2026,36466100,360650,80055780,1252059,28.8,99853788,1.25,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
050,Canton,2027,,,,,,,,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
051,Carlisle,2003,40212485,634553,40537890,639688,99.2,12371326,5.17,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
051,Carlisle,2004,31674918,476708,32464603,488593,97.57,13395297,3.65,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
051,Carlisle,2005,18793679,234357,19159702,238921,98.09,14408201,1.66,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
051,Carlisle,2006,22536600,284412,23003124,290300,97.97,15113484,1.92,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
051,Carlisle,2007,25811820,335296,26167460,339916,98.64,15781621,2.15,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
051,Carlisle,2008,20304718,242844,20701649,247592,98.08,16666844,1.49,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
051,Carlisle,2009,10645193,136897,13017323,167403,81.78,17576789,0.95,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
051,Carlisle,2010,19643295,275792,21315865,299275,92.15,18435222,1.62,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
051,Carlisle,2011,14217140,207855,15979309,233618,88.97,19195378,1.22,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
051,Carlisle,2012,13475117,217354,14666224,236566,91.88,19908880,1.19,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
051,Carlisle,2013,14966982,256534,16205301,277759,92.36,20643168,1.35,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
051,Carlisle,2014,12149400,214801,12915989,228354,94.06,21437006,1.07,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
051,Carlisle,2015,23852700,444614,24626749,459042,96.86,22201285,2.07,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
051,Carlisle,2016,14175600,269336,17470909,331947,81.14,23215359,1.43,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
