dor_code,municipality,fy,starting_balance,revenues,expenditures,fund_balance,flag,source_file,sha256
174,Maynard,2025,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
174,Maynard,2026,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2003,97848,1448,,99296,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2004,99296,1052,,100348,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2005,100348,2062,,102410,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2006,102410,4718225,3798106,1022529,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2007,1022529,7653498,6745564,1497831,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2008,1497831,5047281,4578658,1966454,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2009,1966454,5073743,5943396,1096801,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2010,1096801,12660,785963,323498,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2011,323498,24129,100290,247337,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2012,247337,1330,114663,134004,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2013,134004,14566,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2014,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2015,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2016,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2017,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2018,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2019,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2020,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2021,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2022,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2023,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2024,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2025,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
175,Medfield,2026,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2003,649496,1297397,1386111,560782,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2004,560782,2102065,1707746,955101,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2005,955101,14037558,12017552,2975107,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2006,2975107,15985890,15026959,3934038,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2007,3934038,16394364,17149334,3179068,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2008,3179068,15944777,20841064,-1717219,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2009,-1717219,17623875,19772014,-613931,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2010,-613931,18015330,18716162,-1314763,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2011,-1314763,21766979,19739494,577346,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2012,577346,11941274,11999744,518876,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2013,518876,1261942,834019,946799,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2014,946799,1219830,1991655,174974,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2015,174974,1262089,1181198,255865,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2016,255865,1350895,1366862,239898,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2017,239898,1566153,1336323,469728,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2018,469728,1550764,1489637,530855,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2019,530855,1562177,1492241,600791,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2020,600791,1426901,1253625,774067,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2021,774067,1141741,1394455,521353,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2022,521353,1672395,1364899,828849,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2023,828849,1537408,1609994,756263,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2024,756263,1601188,1623588,733863,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2025,733863,1675999,1731259,678603,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
176,Medford,2026,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2003,231958,3367958,3578570,122146,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2004,122146,3633418,4018657,-263093,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2005,-263093,111523,11956,-326896,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2006,-326896,326896,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2007,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2008,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2009,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2010,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2011,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2012,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2013,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2014,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2015,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2016,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2017,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2018,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2019,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2020,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2021,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2022,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2023,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2024,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2025,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
177,Medway,2026,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2003,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2004,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2005,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2006,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2007,,11621634,11473183,1112491,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2008,1112491,12108353,12979456,241388,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2009,241388,13218214,12847033,612569,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2010,612569,184364,34464,762469,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2011,762469,101121,2702,860888,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2012,860888,,75000,492025,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2013,492025,,27,399973,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2014,399973,,,147973,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2015,147973,,97973,50000,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2016,50000,,,50000,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2017,50000,,,50000,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2018,50000,,,50000,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2019,50000,,50000,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2020,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2021,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2022,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2023,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2024,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2025,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
178,Melrose,2026,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2003,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2004,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2005,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2006,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2007,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2008,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2009,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2010,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2011,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2012,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2013,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2014,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2015,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2016,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2017,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2018,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2019,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2020,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2021,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2022,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2023,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2024,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2025,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
179,Mendon,2026,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2003,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2004,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2005,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2006,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2007,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2008,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2009,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2010,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2011,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2012,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2013,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2014,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2015,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2016,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
180,Merrimac,2017,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
