fy,lea,district,org_code,org_name,org_level,subject,subject_level,teacher_fte,licensed_pct,students_per_teacher,student_teacher_ratio_printed,experienced_pct,teachers_without_license,in_field_pct,core_academic_fte,core_academic_pct,doc_id
2012,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,Arts,subject,2.6,1.0,,N/A,,,,31,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,Civics/Government,subject,1.2,1.0,,N/A,,,,7,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,Core-All Subjects,group,2.7,0.75,,N/A,,,,0,0.0,sources/state-dese/dese-teacher-data.xlsx
2012,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,English/Language Arts,subject,4.7,1.0,,N/A,,,,26,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,Foreign Language,subject,2,1.0,,N/A,,,,17,0.824,sources/state-dese/dese-teacher-data.xlsx
2012,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,History,subject,1.3,1.0,,N/A,,,,7,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,Mathematics,subject,4.2,1.0,,N/A,,,,25,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,Science,subject,2.7,1.0,,N/A,,,,18,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,All Teachers,all,171.4,1.0,15.6,15.6 to 1,,,,940,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Arts,subject,12.3,1.0,,N/A,,,,198,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Civics/Government,subject,0.2,1.0,,N/A,,,,3,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Core-All Subjects,group,59.9,1.0,,N/A,,,,241,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Economics,subject,0.5,1.0,,N/A,,,,6,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,English/Language Arts,subject,18.9,1.0,,N/A,,,,102,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Foreign Language,subject,8.2,1.0,,N/A,,,,83,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Geography,subject,2.5,1.0,,N/A,,,,10,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,History,subject,7.6,1.0,,N/A,,,,44,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Mathematics,subject,20.7,1.0,,N/A,,,,120,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Reading,subject,2,1.0,,N/A,,,,11,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Science,subject,19.3,1.0,,N/A,,,,103,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Social Studies/Social Sciences,subject,4.8,1.0,,N/A,,,,19,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730001,Boutwell School,school,All Teachers,all,4,1.0,15,15.0 to 1,,,,15,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730001,Boutwell School,school,Core-All Subjects,group,4,1.0,,N/A,,,,15,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,All Teachers,all,20.6,1.0,15.1,15.1 to 1,,,,111,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,Arts,subject,2,1.0,,N/A,,,,34,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,Core-All Subjects,group,17.7,1.0,,N/A,,,,77,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730010,Florence Roche School,school,All Teachers,all,35.4,1.0,15.5,15.5 to 1,,,,180,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730010,Florence Roche School,school,Arts,subject,2.3,1.0,,N/A,,,,62,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730010,Florence Roche School,school,Core-All Subjects,group,32.2,1.0,,N/A,,,,118,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,All Teachers,all,57.8,1.0,15.6,15.6 to 1,,,,321,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Arts,subject,5,1.0,,N/A,,,,68,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Core-All Subjects,group,4.1,1.0,,N/A,,,,26,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,English/Language Arts,subject,10.6,1.0,,N/A,,,,43,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Foreign Language,subject,2.8,1.0,,N/A,,,,38,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Geography,subject,2.5,1.0,,N/A,,,,10,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,History,subject,2.5,1.0,,N/A,,,,10,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Mathematics,subject,11.2,1.0,,N/A,,,,57,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Reading,subject,2,1.0,,N/A,,,,11,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Science,subject,9.3,1.0,,N/A,,,,39,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Social Studies/Social Sciences,subject,4.8,1.0,,N/A,,,,19,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,All Teachers,all,53.6,1.0,16.1,16.1 to 1,,,,313,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Arts,subject,3.1,1.0,,N/A,,,,34,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Civics/Government,subject,0.2,1.0,,N/A,,,,3,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Core-All Subjects,group,2,1.0,,N/A,,,,5,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Economics,subject,0.5,1.0,,N/A,,,,6,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,English/Language Arts,subject,8.4,1.0,,N/A,,,,59,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Foreign Language,subject,5.3,1.0,,N/A,,,,45,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,History,subject,5.1,1.0,,N/A,,,,34,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Mathematics,subject,9.5,1.0,,N/A,,,,63,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Science,subject,10,1.0,,N/A,,,,64,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350000,North Middlesex,district,All Teachers,all,244.5,0.989,15.5,15.5 to 1,,,,1074,0.997,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350000,North Middlesex,district,Arts,subject,18.2,1.0,,N/A,,,,244,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350000,North Middlesex,district,Civics/Government,subject,1,1.0,,N/A,,,,4,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350000,North Middlesex,district,Core-All Subjects,group,65.3,1.0,,N/A,,,,279,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350000,North Middlesex,district,Economics,subject,0.3,1.0,,N/A,,,,2,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350000,North Middlesex,district,English/Language Arts,subject,22,1.0,,N/A,,,,110,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350000,North Middlesex,district,Foreign Language,subject,10,1.0,,N/A,,,,67,0.955,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350000,North Middlesex,district,History,subject,5,1.0,,N/A,,,,36,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350000,North Middlesex,district,Mathematics,subject,26.5,1.0,,N/A,,,,134,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350000,North Middlesex,district,Reading,subject,10,1.0,,N/A,,,,21,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350000,North Middlesex,district,Science,subject,19.3,1.0,,N/A,,,,117,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350000,North Middlesex,district,Social Studies/Social Sciences,subject,11.8,1.0,,N/A,,,,60,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,All Teachers,all,5,1.0,16.4,16.4 to 1,,,,16,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,Core-All Subjects,group,5,1.0,,N/A,,,,16,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350005,Spaulding Memorial,school,All Teachers,all,32.4,1.0,15.3,15.3 to 1,,,,134,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350005,Spaulding Memorial,school,Arts,subject,2.1,1.0,,N/A,,,,39,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350005,Spaulding Memorial,school,Core-All Subjects,group,20.5,1.0,,N/A,,,,95,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350005,Spaulding Memorial,school,Mathematics,subject,0.8,1.0,,N/A,,,,0,0.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350005,Spaulding Memorial,school,Reading,subject,1.8,1.0,,N/A,,,,0,0.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350010,Ashby Elementary,school,All Teachers,all,14.8,1.0,12.2,12.2 to 1,,,,61,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350010,Ashby Elementary,school,Arts,subject,1.4,1.0,,N/A,,,,19,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350010,Ashby Elementary,school,Core-All Subjects,group,7.8,1.0,,N/A,,,,33,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350010,Ashby Elementary,school,English/Language Arts,subject,1.5,1.0,,N/A,,,,6,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350010,Ashby Elementary,school,Mathematics,subject,0.8,1.0,,N/A,,,,3,1.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350010,Ashby Elementary,school,Reading,subject,1,1.0,,N/A,,,,0,0.0,sources/state-dese/dese-teacher-data.xlsx
2012,07350000,North Middlesex,07350030,Hawthorne Brook,school,All Teachers,all,41.1,1.0,15.4,15.4 to 1,,,,158,1.0,sources/state-dese/dese-teacher-data.xlsx
