fy,edition,page,group,fund,forward,receipts,disbursements,carried,row_ties,document,read_by
2019,FY2019,35,SCHOOL DEPARTMENT,Title I #305,-2330.04,233741.00,226391.43,5019.53,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,35,SCHOOL DEPARTMENT,PL 94-142 #240,97.42,355387.00,354389.79,1094.63,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,35,SCHOOL DEPARTMENT,United Way Venture,40.42,,,40.42,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,35,SCHOOL DEPARTMENT,Recovery for Lost Books,8923.18,3487.67,2058.08,10352.77,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,35,SCHOOL DEPARTMENT,Chapter 658 School Athletics,56535.83,137598.00,124708.43,69425.40,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,35,SCHOOL DEPARTMENT,After School Activities,133504.81,223564.70,198772.99,158296.52,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,35,SCHOOL DEPARTMENT,School Facilities Use,-3309.18,39944.48,7559.75,29075.55,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,35,SCHOOL DEPARTMENT,Adult Education,4300.05,9165.00,7741.30,5723.75,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,35,SCHOOL DEPARTMENT,Summer School Program,340.00,,,340.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,35,SCHOOL DEPARTMENT,School Choice,251272.60,182658.00,104424.93,329505.67,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,35,SCHOOL DEPARTMENT,School Gift Fund,42355.59,22419.95,25210.40,39565.14,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,35,SCHOOL DEPARTMENT,Greenthumb Revolving,736.77,1611.00,890.00,1457.77,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,35,SCHOOL DEPARTMENT,Custodian Special Details,1618.53,16627.84,14892.28,3354.09,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,35,SCHOOL DEPARTMENT,Tech Prep Consortium,1450.00,,,1450.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,BC/BS Healthy Choices,94.65,,,94.65,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,50/50 Grant Sped Tuitions,207928.39,431236.00,208206.39,430958.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Insurance Recoveries - School,1298.66,1240.20,1240.20,1298.66,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Extended Day Revolving Fund,51384.99,313668.28,333854.33,31198.94,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Vending Machine Revolving,1954.71,,,1954.71,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Monbouquette Award,3.81,,,3.81,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Tufts University Heat Grant,113.45,,,113.45,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Underground Storage Tank Grant,1500.00,,,1500.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Hach Scientific Foundation Grant,90.61,,,90.61,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Family Network Gift Fund,2982.29,,268.65,2713.64,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,EECBG Energy Efficiency Grant,297.93,0.12,,298.05,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Regional Dissemination Grant,35.00,,,35.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Sped Early Childhood Grant,0.00,12026.00,12026.00,0.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Sped Program Improvement Grant,43.00,,,43.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Teacher Quality,1969.00,4167.00,34807.24,-28671.24,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Family & Community Grant,83.41,45700.00,45783.41,0.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Displaced Students - Puerto Rico,2014.00,8646.63,,10660.63,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,FY18 Title IV - Part A,300.97,4863.00,8534.98,-3371.01,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Early Grades Literacy,0.00,650.00,6520.00,-5870.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Special Support #195 (THES Asbestos Abatement),0.00,130000.00,130000.00,0.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,SCHOOL DEPARTMENT,Interface Referral Gift Fund,0.00,3295.00,,3295.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,PUBLIC SAFETY,Insurance Recoveries - Police,2426.50,3522.34,1747.79,4201.05,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,PUBLIC SAFETY,Community Policing FY 96,6.55,,,6.55,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,PUBLIC SAFETY,Community Policing FY 97,1.97,,,1.97,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,PUBLIC SAFETY,Community Policing FY 98,0.66,,,0.66,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,PUBLIC SAFETY,Drug Forfeiture,5373.29,-402.77,750.00,4220.52,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,PUBLIC SAFETY,D.A.R.E. Grant FY 97,34.85,,,34.85,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,PUBLIC SAFETY,D.A.R.E. I Grant FY 97,0.25,,,0.25,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,36,PUBLIC SAFETY,Community Policing,2291.12,,,2291.12,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Cops Universal Hiring,1289.84,,,1289.84,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Protective Order Grant Program,135.15,,,135.15,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Walmart Grant - Police Dept.,1000.00,,,1000.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Firefighter PS Equipment Grant,30.00,,,30.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Firefighter Safety Equipment Grant,9.84,,,9.84,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,State 911 Grant - Fire Dept,7.00,,,7.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Police/Fire Special Details,3531.66,350046.90,337468.78,16109.78,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Coastal/Patriot Ambulance Revolving,579.06,59352.18,59352.18,579.06,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Firefighter Equipment Grant - FY05,419.60,,,419.60,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Confined Space Training,1956.77,,,1956.77,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Police NRA Foundation Grant,0.10,,,0.10,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,COPS Secure Our Schools,0.82,,,0.82,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Safe Grant - Fire Department,6057.35,6154.00,8009.39,4201.96,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,GHSB Click It Or Ticket,-1246.76,4602.60,3252.83,103.01,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,K-9 Grant - Stanton Foundation,3031.26,,2067.72,963.54,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Federal Drug Forfeiture,34010.02,16068.52,23787.18,26291.36,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Underage Alcohol Enforcement,-49.38,,-49.38,0.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,EMPG Grant,-3117.97,6220.00,3000.00,102.03,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Public Safety Gift Fund,220.38,,,220.38,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,Police Gift Fund,2369.08,3880.00,2059.98,4189.10,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PUBLIC SAFETY,JAG Local Enforcement Grant,0.00,19516.20,19516.20,0.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PARKS & RECREATION,Park User Fees,11638.28,19180.00,,30818.28,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,PARKS & RECREATION,Park Gift Fund,752.00,,,752.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,HIGHWAY DEPARTMENT,Chapter 90,-183303.67,466864.37,354967.28,-71406.58,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,HIGHWAY DEPARTMENT,DPW Roads Gift Fund,3330.00,,,3330.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,HIGHWAY DEPARTMENT,Highway Insurance Recoveries,5670.82,,4875.00,795.82,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,HIGHWAY DEPARTMENT,Chapter 204/Acts of 1996,0.11,,,0.11,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,37,HIGHWAY DEPARTMENT,Complete Streets Program,0.00,37943.00,37943.00,0.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,COUNCIL ON AGING,C.O.A./M.A.R.T. Revolving,-13795.55,48857.05,41003.60,-5942.10,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,COUNCIL ON AGING,C.O.A. Formula Grant,0.00,25272.00,25272.00,0.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,COUNCIL ON AGING,E.O.C.D. Senior Center Grant,1684.04,0.83,,1684.87,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,COUNCIL ON AGING,Venture Grant - Are You OK,24.00,,,24.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,COUNCIL ON AGING,FY19 Earmark - Senior Center,0.00,,25000.00,-25000.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,COUNCIL ON AGING,Council on Aging Gift Fund,3029.81,3730.00,2628.99,4130.82,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,COUNCIL ON AGING,COA Program Grant,0.00,5000.00,1071.00,3929.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,LIBRARY,State Aid-Libraries,17333.02,15781.33,20639.81,12474.54,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,LIBRARY,Library Gift Fund,19102.54,1350.00,,20452.54,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,LIBRARY,Library Revolving Fund,2845.62,5621.93,6128.03,2339.52,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,LIBRARY,FY07 Public Libraries Fund,571.17,,,571.17,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,CEMETERIES,Sale of Cemetery Lots,94943.48,9378.61,20000.00,84322.09,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,Elderly/Disabled Fund,2487.14,,,2487.14,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,Green Communities Grant,452.13,149150.25,177912.22,-28309.84,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,Agricultural Commission Grant,1430.00,1386.00,800.00,2016.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,Bell Tower Mtc. Fund-Town Hall,3606.37,,450.00,3156.37,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,Historical Comm. Gift Fund,137.36,,,137.36,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,Mass Historical Comm Grant-Town Hall,4150.00,,,4150.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,MWPAT Septic Repair,4079.03,,,4079.03,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,WPAT Septic Receipts Reserved,45697.59,1455.10,10868.00,36284.69,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,E.O.C.D. Septic I Grant,92342.80,1101.70,,93444.50,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,Water Enterprise Fund,52709.43,31455.58,31137.39,53027.62,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,Sewer Enterprise Fund,1345330.25,921903.21,905664.98,1361568.48,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,Sewer Betterment Fund,836118.74,841706.87,812905.58,864920.03,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,Public Health Emergency Preparedness,12295.09,,,12295.09,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,Storm Water Task Force Revolving,892.00,1388.00,,2280.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,Inspector's Revolving Fund,165.00,41221.15,39287.50,2098.65,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,38,UNCLASSIFIED,Timber Rights Revolving,34476.22,,10288.10,24188.12,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Artificial Turf Revolving,47500.00,47500.00,44930.56,50069.44,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,DEP Pay As You Throw Grant,4720.43,,,4720.43,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Recycling Outreach Fund,3800.00,3800.00,324.52,7275.48,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Repayments Sewer Hookup,9222.00,,,9222.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Solid Waste/Recycling Enterprise Fund,1085.62,295978.50,287588.18,9475.94,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,CVS Volunteer Challenge Grant,500.00,,,500.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Fields Pond Foundation,1600.00,,,1600.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,March for Parks,1617.25,,,1617.25,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Skate Park Fund,197.00,,,197.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Weights/Measures Citation Fund,325.00,,,325.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Marshall Park Restoration Fund,125.00,,,125.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Comcast Technology Capital Grant,124796.01,42500.00,,167296.01,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Sale of Real Estate Fund,9925.00,,,9925.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Arts Lottery Fund,5259.24,7320.15,3927.98,8651.41,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Peg Access Committee Fund,324014.12,208243.11,84443.87,447813.36,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Debris Removal Gift Fund,676.00,,,676.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Citizens Relief Fund,200.00,,,200.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Hollis Road Revolving,29016.13,10200.00,,39216.13,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Municipal Energy Technical Assistance Grant,-5.00,,-5.00,0.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,TNC Per Ride Assessment Fund,263.10,681.30,,944.40,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Recycling Dividends Program Grant,8789.35,7200.00,3430.50,12558.85,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Community Compact - E-Permitting Grant,200.00,,,200.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Early Voting Incentive Grant,0.00,3188.00,3188.00,0.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Extended Polling Hours Grant,0.00,2380.00,2380.00,0.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
2019,FY2019,39,UNCLASSIFIED,Accessible Amenities Grant,0.00,,7500.00,-7500.00,yes,sources/town-annual-reports/docs/4126-fy-2019-annual-town-report.pdf,vision
