doc_id,fy,period,fund,fund_name,funds_covered,account_type,level,dept,org,object,account,function,name,original,transfers,revised,expended,encumbered,available,pct_used,totals_only,suppress_zero,rounded_columns
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,161,11612,531003,0100-1-161-0000-00-0-00-2-531003,0000,CONTR SERV,1200.0,400.0,1600.0,1200.0,0.0,400.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,161,11612,531056,0100-1-161-0000-00-0-00-2-531056,0000,CODEUPDATE,7000.0,2360.58,9360.58,7496.0,900.0,964.58,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,161,11612,540000,0100-1-161-0000-00-0-00-2-540000,0000,OFF SUPPLI,750.0,14.42,764.42,668.02,96.4,-0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,161,11612,571000,0100-1-161-0000-00-0-00-2-571000,0000,MILEAGE,200.0,0.0,200.0,0.0,0.0,200.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,161,11612,573000,0100-1-161-0000-00-0-00-2-573000,0000,DUES/MBRSH,150.0,0.0,150.0,125.0,0.0,25.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,161,11612,573100,0100-1-161-0000-00-0-00-2-573100,0000,MTGS/SCHOO,800.0,-400.0,400.0,115.0,0.0,285.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,162,11621,512100,0100-1-162-0000-00-0-00-1-512100,0000,SALS ELECT,3900.0,-105.0,3795.0,3795.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,162,11622,531003,0100-1-162-0000-00-0-00-2-531003,0000,CONTR SERV,3000.0,-900.0,2100.0,2100.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,162,11622,531008,0100-1-162-0000-00-0-00-2-531008,0000,POL/CUST,1000.0,138.91,1138.91,1138.91,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,162,11622,534200,0100-1-162-0000-00-0-00-2-534200,0000,PRINTING,2600.0,2414.49,5014.49,4008.27,0.0,1006.22,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,162,11622,540000,0100-1-162-0000-00-0-00-2-540000,0000,OFF SUP EL,300.0,0.0,300.0,300.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,162,11622,549000,0100-1-162-0000-00-0-00-2-549000,0000,LUNCHES,300.0,-120.0,180.0,0.0,180.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,163,11631,512100,0100-1-163-0000-00-0-00-1-512100,0000,SALS REG,19000.0,-6060.96,12939.04,11711.25,0.0,1227.79,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,163,11631,519000,0100-1-163-0000-00-0-00-1-519000,0000,REG FEE,400.0,0.0,400.0,0.0,0.0,400.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,163,11632,531003,0100-1-163-0000-00-0-00-2-531003,0000,CONTR SERV,500.0,1645.0,2145.0,1745.0,400.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,163,11632,531016,0100-1-163-0000-00-0-00-2-531016,0000,ST LISTS,600.0,-200.0,400.0,375.0,0.0,25.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,163,11632,540000,0100-1-163-0000-00-0-00-2-540000,0000,OFF SUPPLI,250.0,-250.0,0.0,0.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,163,11632,571000,0100-1-163-0000-00-0-00-2-571000,0000,MILEAGE,200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,164,11641,512000,0100-1-164-0000-00-0-00-1-512000,0000,TN CLK SAL,0.0,80629.0,80629.0,78466.44,0.0,2162.56,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11701,511000,0100-1-170-0000-00-0-00-1-511000,0000,PB DIR,106374.8,-1464.06,104910.74,28792.8,0.0,76117.94,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11701,511001,0100-1-170-0000-00-0-00-1-511001,0000,SAL CLERIC,130563.67,-4387.5,126176.17,117757.76,0.0,8418.41,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11701,511003,0100-1-170-0000-00-0-00-1-511003,0000,SAL STAFF,5000.0,0.0,5000.0,711.78,0.0,4288.22,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11701,511105,0100-1-170-0000-00-0-00-1-511105,0000,BUILD COM,100681.88,8435.36,109117.24,109117.24,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11701,511106,0100-1-170-0000-00-0-00-1-511106,0000,CONS ADMIN,72137.06,-5043.4,67093.66,52883.75,0.0,14209.91,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11701,514002,0100-1-170-0000-00-0-00-1-514002,0000,LONGEVITY,2350.0,0.0,2350.0,2350.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11701,519008,0100-1-170-0000-00-0-00-1-519008,0000,MILEAGE,7500.0,0.0,7500.0,7499.96,0.0,0.04,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11702,531007,0100-1-170-0000-00-0-00-2-531007,0000,REC REGIST,150.0,0.0,150.0,105.0,0.0,45.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11702,531013,0100-1-170-0000-00-0-00-2-531013,0000,CONSULTANT,0.0,8971.25,8971.25,8187.54,650.0,133.71,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11702,531017,0100-1-170-0000-00-0-00-2-531017,0000,PUBLICATIO,2100.0,0.0,2100.0,681.96,0.0,1418.04,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11702,534500,0100-1-170-0000-00-0-00-2-534500,0000,ADVERTISIN,2250.0,0.0,2250.0,766.77,90.0,1393.23,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11702,540000,0100-1-170-0000-00-0-00-2-540000,0000,OFF SUPPLI,2600.0,0.0,2600.0,2170.79,62.96,366.25,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11702,558000,0100-1-170-0000-00-0-00-2-558000,0000,UNIFORM AL,900.0,0.0,900.0,815.0,0.0,85.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11702,571000,0100-1-170-0000-00-0-00-2-571000,0000,MILEAGE,1350.0,0.0,1350.0,342.42,438.12,569.46,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11702,573000,0100-1-170-0000-00-0-00-2-573000,0000,DUES/MBRSH,1150.0,0.0,1150.0,703.45,318.45,128.1,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,170,11702,573100,0100-1-170-0000-00-0-00-2-573100,0000,MTGS/SCHOO,5050.0,0.0,5050.0,2437.5,462.0,2150.5,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,175,11751,511000,0100-1-175-0000-00-0-00-1-511000,0000,PLANN DIR,0.0,0.0,0.0,12796.8,0.0,-12796.8,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,175,11751,511001,0100-1-175-0000-00-0-00-1-511001,0000,PLAN CLERI,0.0,0.0,0.0,-12796.8,0.0,12796.8,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,178,11782,531070,0100-1-178-0000-00-0-00-2-531070,0000,APDC EXP,500.0,0.0,500.0,0.0,0.0,500.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,192,11922,521011,0100-1-192-0000-00-0-00-2-521011,0000,ELEC CHGS,100000.0,-826.53,99173.47,72373.19,200.55,26599.73,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,192,11922,521012,0100-1-192-0000-00-0-00-2-521012,0000,FUEL OIL,39000.0,0.0,39000.0,38339.18,0.0,660.82,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,192,11922,521013,0100-1-192-0000-00-0-00-2-521013,0000,RUBBH CHG,19000.0,5000.0,24000.0,23105.3,0.0,894.7,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,192,11922,521025,0100-1-192-0000-00-0-00-2-521025,0000,NAT GAS,38500.0,20434.96,58934.96,52325.19,0.0,6609.77,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,192,11922,523001,0100-1-192-0000-00-0-00-2-523001,0000,WATER CHGS,14000.0,0.0,14000.0,11507.6,436.0,2056.4,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,192,11922,523003,0100-1-192-0000-00-0-00-2-523003,0000,SEWER USEA,9857.1,0.0,9857.1,7423.49,0.0,2433.61,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,192,11922,541019,0100-1-192-0000-00-0-00-2-541019,0000,FUEL CHARG,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11931,511000,0100-4-193-0000-00-0-00-1-511000,0000,DIR FAC SA,75466.22,-6500.08,68966.14,68966.14,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11931,511003,0100-4-193-0000-00-0-00-1-511003,0000,SAL STAFF,52512.99,-5740.86,46772.13,46772.13,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11931,511013,0100-4-193-0000-00-0-00-1-511013,0000,SALFACDIRE,119654.96,3594.8,123249.76,123249.76,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11931,513000,0100-4-193-0000-00-0-00-1-513000,0000,SAL OVERTI,2082.53,-2082.53,0.0,0.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11931,514002,0100-4-193-0000-00-0-00-1-514002,0000,LONGEVITY,1350.0,250.0,1600.0,1600.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11931,519005,0100-4-193-0000-00-0-00-1-519005,0000,ON-CALL ST,6500.0,0.0,6500.0,6500.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11931,519010,0100-4-193-0000-00-0-00-1-519010,0000,EVAL STIPE,1600.0,-1600.0,0.0,0.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11932,523005,0100-4-193-0000-00-0-00-2-523005,0000,BETTCOSTS,67547.0,0.0,67547.0,67547.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11932,531003,0100-4-193-0000-00-0-00-2-531003,0000,CONTR SERV,90000.0,-4619.49,85380.51,85086.84,0.0,293.67,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11932,531006,0100-4-193-0000-00-0-00-2-531006,0000,PURCH SERV,150000.0,-37978.15,112021.85,100925.28,2724.58,8371.99,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11932,531041,0100-4-193-0000-00-0-00-2-531041,0000,TEEN CTR E,10000.0,9443.39,19443.39,18338.75,111.47,993.17,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11932,531042,0100-4-193-0000-00-0-00-2-531042,0000,CONT CLEAN,80000.0,-1050.0,78950.0,75663.75,0.0,3286.25,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11932,531043,0100-4-193-0000-00-0-00-2-531043,0000,DEPT EXP,5492.0,-2356.05,3135.95,2540.77,0.0,595.18,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11932,531079,0100-4-193-0000-00-0-00-2-531079,0000,TCP EXPENS,27000.0,36136.49,63136.49,63329.17,0.0,-192.68,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11932,541001,0100-4-193-0000-00-0-00-2-541001,0000,CUST SUPPL,8200.0,1200.0,9400.0,9178.25,0.0,221.75,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11932,541002,0100-4-193-0000-00-0-00-2-541002,0000,BLDG MTC,12000.0,8500.0,20500.0,18158.85,126.12,2215.03,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,193,11932,558000,0100-4-193-0000-00-0-00-2-558000,0000,UNIFORM AL,2200.0,0.0,2200.0,729.88,0.0,1470.12,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,195,11952,534200,0100-1-195-0000-00-0-00-2-534200,0000,PRINTING,7000.0,2912.53,9912.53,8932.53,7880.17,-6900.17,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,199,11992,521001,0100-1-199-0000-00-0-00-2-521001,0000,OFFICE EQU,7500.0,0.0,7500.0,5140.34,0.0,2359.66,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,199,11992,521007,0100-1-199-0000-00-0-00-2-521007,0000,EQUIP MTC,7000.0,0.0,7000.0,4438.89,0.0,2561.11,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,199,11992,521014,0100-1-199-0000-00-0-00-2-521014,0000,TEL CHGS,0.0,105.44,105.44,0.0,0.0,105.44,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,199,11992,531057,0100-1-199-0000-00-0-00-2-531057,0000,MANPRINTSE,27000.0,-3000.0,24000.0,22004.98,179.36,1815.66,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,199,11992,534400,0100-1-199-0000-00-0-00-2-534400,0000,POSTAGE,50000.0,0.0,50000.0,37654.68,4386.8,7958.52,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,511000,0100-2-210-0000-00-0-00-1-511000,0000,POL CHIEF,125050.0,19199.39,144249.39,142777.89,0.0,1471.5,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,511001,0100-2-210-0000-00-0-00-1-511001,0000,SALADMASSI,60927.84,2549.44,63477.28,63477.28,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,511003,0100-2-210-0000-00-0-00-1-511003,0000,SALCLERK,21185.92,643.6,21829.52,21625.4,0.0,204.12,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,511004,0100-2-210-0000-00-0-00-1-511004,0000,SARG SALAR,345397.8,-16315.0,329082.8,267994.08,0.0,61088.72,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,511005,0100-2-210-0000-00-0-00-1-511005,0000,LIEUT SALA,99301.94,282.0,99583.94,98073.13,0.0,1510.81,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,511006,0100-2-210-0000-00-0-00-1-511006,0000,PATROL SAL,940383.58,0.0,940383.58,887243.16,0.0,53140.42,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,511021,0100-2-210-0000-00-0-00-1-511021,0000,COURTOFFIC,3100.0,0.0,3100.0,3100.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,511030,0100-2-210-0000-00-0-00-1-511030,0000,SALDETSERP,80614.97,593.1,81208.07,81208.07,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,513000,0100-2-210-0000-00-0-00-1-513000,0000,POL OVERTI,165000.0,-16029.56,148970.44,146878.22,0.0,2092.22,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,513004,0100-2-210-0000-00-0-00-1-513004,0000,COMMPOLICI,14319.31,0.0,14319.31,13747.95,0.0,571.36,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,513006,0100-2-210-0000-00-0-00-1-513006,0000,K9CAREOT,39144.94,0.0,39144.94,38791.62,0.0,353.32,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,514000,0100-2-210-0000-00-0-00-1-514000,0000,POL SH DIF,31019.51,0.0,31019.51,27549.83,0.0,3469.68,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,514001,0100-2-210-0000-00-0-00-1-514001,0000,POL HOLIDA,54846.95,15436.46,70283.41,70283.41,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,514002,0100-2-210-0000-00-0-00-1-514002,0000,POL LONG,10717.47,0.0,10717.47,5760.0,0.0,4957.47,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,514003,0100-2-210-0000-00-0-00-1-514003,0000,POL COURT,12626.71,-285.62,12341.09,6586.0,0.0,5755.09,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,514004,0100-2-210-0000-00-0-00-1-514004,0000,IFS,37880.12,285.62,38165.74,38165.74,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,514005,0100-2-210-0000-00-0-00-1-514005,0000,FLDDIFFERE,600.0,282.0,882.0,882.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,514006,0100-2-210-0000-00-0-00-1-514006,0000,OFFINCHGDI,2000.0,3920.0,5920.0,5920.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,515001,0100-2-210-0000-00-0-00-1-515001,0000,VACATION,0.0,6483.8,6483.8,0.0,0.0,6483.8,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,519001,0100-2-210-0000-00-0-00-1-519001,0000,POL UNIFOR,31000.0,0.0,31000.0,30987.0,0.0,13.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,519002,0100-2-210-0000-00-0-00-1-519002,0000,POL ED INC,142205.19,35110.63,177315.82,175096.22,0.0,2219.6,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,519003,0100-2-210-0000-00-0-00-1-519003,0000,FIREARMS,13179.82,-0.25,13179.57,9460.79,0.0,3718.78,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,519009,0100-2-210-0000-00-0-00-1-519009,0000,INSERV/SPE,70000.0,6060.25,76060.25,76060.25,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,519020,0100-2-210-0000-00-0-00-1-519020,0000,LESSLETHAL,8417.8,0.0,8417.8,6044.31,0.0,2373.49,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,519021,0100-2-210-0000-00-0-00-1-519021,0000,SCHRESSTIP,6800.0,0.0,6800.0,6800.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,519022,0100-2-210-0000-00-0-00-1-519022,0000,TRAFFOFFST,2000.0,2000.0,4000.0,4000.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,519025,0100-2-210-0000-00-0-00-1-519025,0000,ACCMGR,0.0,3400.0,3400.0,3400.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12101,519027,0100-2-210-0000-00-0-00-1-519027,0000,PUBINSTI,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12102,521007,0100-2-210-0000-00-0-00-2-521007,0000,EQUIP MTC,12700.0,-637.71,12062.29,10374.33,0.0,1687.96,0.0,0,1,
sources/town-ledgers/expenses/glytdbud-expense-fy2026-p12-gf-all.xlsx,2026,12,0100,GENERAL FUND,,expense,account,210,12102,531058,0100-2-210-0000-00-0-00-2-531058,0000,DETAILSOFT,4800.0,0.0,4800.0,4400.0,0.0,400.0,0.0,0,1,
